PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
K84003,ISLIP SURGERY,5873,52953,44690,41269,38676
K84004,DR ANSCOMBE AND PARTNERS,14847,44858,37812,33890,28336
K84005,KENNINGTON HEALTH CENTRE,6569,53309,44676,39381,35587
K84006,EYNSHAM MEDICAL GROUP,13670,50870,41743,37001,34679
K84007,TEMPLE COWLEY HEALTH CENTRE,7998,43125,37150,32923,27332
K84008,CHALGROVE & WATLINGTON SURGERIES,7443,54327,45080,39437,36513
K84009,BURY KNOWLE HEALTH CENTRE,15024,48577,41176,36771,30487
K84010,BAMPTON SURGERY,8165,49838,41333,36043,33256
K84011,SUMMERTOWN HEALTH CENTRE,15621,59710,52899,46693,40560
K84012,ELM TREE SURGERY,6653,51926,44582,37273,34440
K84013,ST. BARTHOLEMEW'S MEDICAL CENTRE,20244,47345,40150,37038,29766
K84014,MORLAND HOUSE SURGERY,10507,52532,44652,39919,35758
K84015,NETTLEBED SURGERY,3531,56475,46657,40422,37256
K84016,19 BEAUMONT STREET SURGERY,14508,53799,53409,49212,41306
K84017,WINDRUSH MEDICAL PRACTICE,14191,47845,39993,34862,32235
K84019,NEWBURY STREET PRACTICE,11379,50434,42764,37574,34774
K84020,SONNING COMMON HEALTH CTR,8517,57201,46651,40171,36805
K84021,BANBURY ROAD MEDICAL CENTRE,8057,59260,53611,46858,40742
K84022,EXETER SURGERY,4450,49203,39819,36170,33436
K84023,BERINSFIELD HEALTH CENTRE,4807,49836,42756,37597,33556
K84024,WINDRUSH SURGERY,7749,40621,35548,30544,27511
K84025,BOTLEY MEDICAL CENTRE,8810,55629,45293,40570,37742
K84026,JERICHO HEALTH CENTRE (KEARLEY),11115,56540,51903,46438,40371
K84027,MALTHOUSE SURGERY,18851,51182,43369,37524,34359
K84028,WEST BAR SURGERY,17051,41707,36278,31178,28201
K84030,WEST STREET SURGERY,7152,47297,40859,35990,33033
K84031,THE LEYS HEALTH CENTRE,10864,36915,32861,28646,23641
K84032,BARTLEMAS SURGERY,9151,45243,38231,34821,28521
K84033,CHURCH STREET PRACTICE,13007,50598,42918,37628,34820
K84034,CLIFTON HAMPDEN SURGERY,3271,49611,42144,37466,33220
K84035,THE BELL SURGERY,8907,55039,44603,40243,36322
K84036,MILL STREAM SURGERY,4758,56551,46936,39295,39060
K84037,WALLINGFORD MEDICAL PRACTICE,16400,52368,42625,37850,35240
K84038,MONTGOMERY HOUSE SURGERY,12432,51756,42941,36113,34611
K84039,WHITE HOUSE SURGERY,7405,47440,40759,36053,33113
K84040,HORSEFAIR SURGERY,17557,41688,35495,30786,27958
K84041,MARCHAM RD FAMILY HEALTH CENTRE,12104,50278,43004,37278,33927
K84042,WOODSTOCK SURGERY,9221,52607,41846,37637,35870
K84043,WOODLANDS MEDICAL CENTRE,10288,49449,40736,35951,32543
K84044,MANOR SURGERY,14399,48925,41432,37450,30675
K84045,GOSFORD HILL MEDICAL CENTRE,6907,49336,40404,36236,33381
K84046,WYCHWOOD SURGERY,5770,48856,41631,36439,33572
K84047,BURFORD SURGERY,6597,49470,40945,36105,32610
K84048,HOLLOW WAY MEDICAL CENTRE,8213,44042,38148,33814,27658
K84049,27 BEAUMONT STREET,6441,53275,49220,45431,38494
K84050,THE RYCOTE PRACTICE,11364,56870,50890,40924,38384
K84051,WHITE HORSE MEDICAL PRACTICE,10393,48646,42238,36833,33685
K84052,THE HEALTH CENTRE,12424,51858,43044,36199,34720
K84054,THE ABINGDON SURGERY,13092,51241,43314,37524,34281
K84055,DEDDINGTON HEALTH CENTRE,9499,51120,43752,37553,35174
K84056,CROPREDY SURGERY,3385,48004,38379,33860,31983
K84058,BLOXHAM SURGERY,7161,49400,42322,36316,33890
K84059,HIGHTOWN SURGERY,10410,43534,37432,32442,29614
K84060,ST. CLEMENT'S SURGERY,4416,47803,41791,38900,31972
K84062,WOODLANDS SURGERY,6853,39374,33845,29733,26085
K84063,EAST OXFORD HEALTH CENTRE,7766,45420,38351,34935,28727
K84065,SIBFORD SURGERY,2623,47363,39484,35401,32692
K84066,LUTHER STREET MEDICAL PRACTICE,404,49730,49732,46464,38219
K84071,RED CROSS ROAD SURGERY,9458,55566,46456,39760,36608
K84072,NUFFIELD HEALTH CENTRE,11906,47807,40006,34818,32201
K84073,VICTORIA HOUSE SURGERY,7448,53268,43935,36346,35014
K84074,GROVE MEDICAL CENTRE,4119,51364,43283,37643,34337
K84075,BROADSHIRES HEALTH CENTRE,9814,53280,43993,36772,33769
K84076,MARSTON MEDICAL CENTRE,4867,51036,41926,38476,32686
K84077,FERN HILL PRACTICE,4209,48662,42234,36848,33694
K84078,JERICHO HEALTH CENTRE (BOGDANOR),6461,54156,55762,51107,42743
K84079,LONG FURLONG MEDICAL CENTRE,8984,56122,47073,39254,36658
K84080,28 BEAUMONT STREET,4864,52665,49957,46190,38835
K84082,DR PANDHER & EVANS AND PARTNERS,7996,49322,40221,36421,33741
K84605,9 KING EDWARD STREET,4428,52085,51738,48013,39885
K84608,DONNINGTON HEALTH CENTRE (SALEEM),411,45496,38232,34323,28613
K84610,THE CHARLBURY MEDICAL CENTRE,5356,49541,40267,37111,34245
K84613,LANGFORD MEDICAL PRACTICE,9324,53180,44132,36530,35483
K84617,SOUTH OXFORD HEALTH CENTRE,3813,53706,42168,40822,33276
K84618,COGGES SURGERY,6900,49299,41896,35846,33228
K84620,WOOD FARM HEALTH CENTRE,1414,43054,37999,34319,27150
K84621,NORTH BICESTER SURGERY,4331,57235,46249,37391,36324
K84622,DEER PARK MEDICAL CENTRE,4220,50175,41255,35233,32767
K84624,OAK TREE HEALTH CENTRE,9318,56658,45464,37760,34557
L81002,THE VILLAGE SURGERY,3963,34380,27846,26749,23760
L81004,PORTISHEAD MEDICAL GROUP,18013,44404,35386,32763,29066
L81006,THE GREEN PRACTICE AT WHITCHURCH H C,3862,35388,28631,26686,23840
L81007,THE SOUTHVILLE SURGERY,8937,40766,31010,29890,25508
L81008,SHIREHAMPTON GROUP PRACTICE,10680,31620,26728,25230,21325
L81009,STOCKWOOD MEDICAL CENTRE,9242,32940,27042,25795,22694
L81010,HOPE HOUSE SURGERY,6560,36698,29882,27347,24315
L81012,MONTPELIER HEALTH CENTRE,18156,39734,28268,28383,24069
L81013,FISHPONDS FAMILY PRACTICE,12685,36384,28995,28105,25107
L81014,FROME VALLEY MEDICAL CENTRE,14513,42167,33927,29943,27028
L81015,SEYMOUR MEDICAL PRACTICE,12359,31926,24160,24532,20210
L81016,GRAHAM ROAD SURGERY,9518,30687,24243,25468,21538
L81017,WESTBURY ON TRYM PRIMARY CARE CENTRE,9228,50692,39010,35369,32313
L81018,THORNBURY HEALTH CENTRE - BURNEY,9172,44936,36056,32687,29860
L81019,CONCORD MEDICAL CENTRE,13756,44440,34044,31341,28389
L81020,WIDCOMBE SURGERY,6029,43535,35399,34897,33771
L81021,WINSCOMBE SURGERY,8948,38494,31992,29302,26840
L81022,HORFIELD HC,14875,37813,29016,28283,25078
L81023,EASTVILLE MEDICAL PRACTICE,8650,33358,25140,25338,21314
L81024,COURTSIDE SURGERY,14195,39594,32605,28668,26050
L81025,ST CHADS SURGERY,12517,37234,31151,27586,25120
L81026,CHRISTCHURCH FAMILY MEDICAL CENTRE,12452,39077,30968,28728,25635
L81027,BATHEASTON MEDICAL CENTRE,6060,45723,36662,34671,31156
L81028,NORTHVILLE FAMILY PRACTICE,5285,34837,28510,27251,24396
L81029,THREE SHIRES MEDICAL PRACTICE,9117,43330,35024,31702,28087
L81030,HARPTREE SURGERY,6575,44040,36289,32115,28579
L81031,THE ARMADA FAMILY PRACTICE,13693,34268,27973,26109,23174
L81032,THE WEDMORE PRACTICE,6853,36932,28010,27195,22333
L81033,NIGHTINGALE VALLEY PRACTICE,15816,37684,29717,28472,24097
L81034,NAILSEA FAMILY PRACTICE,11169,42660,35032,31140,28994
L81035,THE MALAGO SURGERY,9926,38251,28807,28393,23694
L81036,CONISTON MEDICAL PRACTICE,9794,35648,29371,27953,24455
L81037,BRADGATE SURGERY,9685,33940,26318,27266,22894
L81038,AIR BALLOON SURGERY,13483,35020,27594,26293,22462
L81039,OLDFIELD SURGERY,11918,41179,32762,31588,30541
L81040,CLEVEDON RIVERSIDE GROUP,9059,39458,31880,29723,26648
L81041,HILLVIEW FAMILY PRACTICE,6195,27008,23428,22917,18608
L81042,KENNEDY WAY SURGERY,11302,40271,33019,29111,26378
L81043,LONGTON GROVE SURGERY,6380,32454,26004,26347,22820
L81044,TUDOR LODGE SURGERY,10267,31345,25493,25746,22152
L81045,ST. AUGUSTINES SURGERY,9508,40714,33355,30361,27255
L81046,LEAP VALLEY MEDICAL CENTRE,10004,43002,34059,30246,27682
L81047,WEST WALK SURGERY,13177,40019,32886,28966,26195
L81049,NUMBER 18 SURGERY,6326,42405,33648,32137,31183
L81050,CLOSE FARM SURGERY,7163,38639,32296,28924,25720
L81051,NEW COURT SURGERY,10716,30989,24593,25853,21969
L81052,THE WILLOW SURGERY,11941,40291,31792,29116,26204
L81053,THE LENNARD SURGERY,7849,33380,27295,25684,22255
L81054,GRANGE ROAD SURGERY,10343,29426,24484,24148,20123
L81055,ORCHARD MEDICAL CENTRE,13459,35246,29050,26986,23341
L81056,LONG ASHTON SURGERY,6938,48803,38418,33297,30192
L81057,GAYWOOD HOUSE SURGERY,7639,39528,29888,28673,24549
L81058,THE MILTON SURGERY,9068,32887,26438,26533,23175
L81059,ELM HAYES SURGERY,8232,38707,31571,28581,25649
L81060,BACKWELL MEDICAL CENTRE,13488,46290,37204,32588,30279
L81061,THE WELLSPRING SURGERY,8141,29932,23338,23547,19148
L81062,ST GEORGE HEALTH CENTRE,10470,34451,27104,26043,22183
L81063,KINGSWOOD HEALTH CENTRE,11698,33933,28124,26519,22881
L81064,TEMPLE HOUSE PRACTICE,6839,38256,31434,29004,25924
L81065,COMBE DOWN SURGERY,8699,42303,33278,32504,30177
L81066,STAFFORD MEDICAL GROUP,11827,34835,27278,26726,22913
L81067,SOUTHMEAD & HENBURY FAMILY PRACTICE,11250,33896,26865,26714,22793
L81068,THE PULTENEY PRACTICE,11427,43990,34767,35188,32176
L81069,ST.MICHAEL'S SURGERY,7290,34163,27118,26655,24067
L81070,NEWBRIDGE SURGERY,7880,42887,33561,31793,29495
L81071,FAIRFIELD PARK HEALTH CENTRE,11506,43074,33779,33424,30620
L81072,CHEW MEDICAL PRACTICE,9098,45163,37353,33074,29126
L81073,WEST VIEW SURGERY,6958,38346,31488,29055,25958
L81074,YEO VALE MEDICAL PRACTICE,12058,42517,34025,31424,28449
L81075,THE OLD SCHOOL SURGERY,15835,40049,31179,30345,27599
L81077,SEA MILLS SURGERY,6427,41101,32142,31783,28879
L81078,GLOUCESTER ROAD MEDICAL CENTRE,13081,50805,36690,34382,32133
L81079,HANHAM HEALTH,21182,38904,31994,28836,26063
L81080,ST.JAMES'S SURGERY,9840,41902,32629,32936,29778
L81081,PEMBROKE ROAD SURGERY,12082,52448,41458,37951,36489
L81082,BEDMINSTER FAMILY PRACTICE,11456,38587,28950,28644,23778
L81083,HARTWOOD HEALTH CARE,7599,27012,23376,22944,18635
L81084,PRIORY SURGERY,8496,37946,29859,27787,23865
L81085,HEYWOOD FAMILY PRACTICE,6809,43815,34807,32354,28774
L81086,WRINGTON VALE MEDICAL PRACTICE,9407,41988,34781,31698,28721
L81087,BEECHWOOD MEDICAL PRACTICE,10622,34885,27871,27008,23726
L81088,LODGESIDE SURGERY,9662,34291,27864,26371,22725
L81089,LAWRENCE HILL HEALTH CENTRE,9631,29434,22791,23345,18507
L81090,THE FAMILY PRACTICE,13613,50137,38708,36293,33934
L81091,WHITELADIES MEDICAL GROUP,16428,51684,40367,36984,35122
L81092,THE EASTON FAMILY PRACTICE,5357,30925,23347,23927,19427
L81093,ST MARTINS SURGERY,5371,37274,29303,27529,23545
L81094,THE MERRYWOOD PRACTICE,6729,29704,24102,23371,19226
L81095,THE CREST FAMILY PRACTICE,6178,32522,25594,24857,20400
L81098,GREENWAY COMMUNITY PRACTICE,6924,36366,28573,27753,24001
L81099,RIDINGLEAZE MEDICAL CENTRE,6559,31438,26456,25588,21310
L81101,SOMERTON HOUSE SURGERY,6422,37667,31123,27628,25002
L81102,SUNNYSIDE SURGERY,6993,39495,31859,29840,26591
L81103,ST MARY STREET SURGERY,6882,44775,35993,32668,29612
L81106,THORNBURY HEALTH CENTRE - MALE,4938,44897,36048,32680,29855
L81108,CATHERINE COTTAGE,1693,42749,32833,34730,30204
L81112,BISHOPSTON MEDICAL PRACTICE,11871,54684,39100,36082,34043
L81116,THE GREEN PRACTICE,7363,39491,31903,29735,26669
L81117,PILNING SURGERY,4511,43858,34918,31817,28153
L81118,STOKE GIFFORD MEDICAL CENTRE,14256,42094,33043,31063,28640
L81119,CLARENCE PARK SURGERY,4869,31104,25269,25721,21918
L81120,BIRCHWOOD MEDICAL PRACTICE,6107,37713,29769,28506,24153
L81122,ST. MARY'S SURGERY,5177,41846,34287,30913,27914
L81123,HILLCREST SURGERY,6781,39906,32955,30420,27699
L81124,RIVERBANK MEDICAL CENTRE,9603,37293,29995,27920,24838
L81125,WELLS ROAD SURGERY,6832,40591,30645,29345,24613
L81127,ALMONDSBURY SURGERY,4829,45028,35414,32351,28653
L81128,AVONMOUTH MEDICAL CENTRE,2659,32039,27175,25312,21595
L81130,CADBURY HEATH HEALTHCARE,5892,39189,32491,29086,26264
L81131,FALLODON WAY MEDICAL CENTRE,8538,54814,40402,36836,33582
L81132,WESTFIELD SURGERY,4327,36609,30253,26911,24457
L81133,STUDENT HEALTH SERVICE,16285,48048,38843,37134,35366
L81134,THE OAKS MEDICAL PRACTICE,5129,38985,32438,29004,26076
L81600,HARBOURSIDE FAMILY PRACTICE,9409,44337,35590,32434,28758
L81617,UNIVERSITY MEDICAL CENTRE,11164,43176,35588,35627,34979
L81622,HELIOS MEDICAL CENTRE,3504,49532,38965,36703,34803
L81632,EMERSONS GREEN MEDICAL CENTRE,10427,46773,36213,31352,28785
L81633,52 CLIFTON DOWN ROAD,2799,49638,39068,36744,34717
L81635,WORLE MEDICAL PRACTICE,4022,34155,27628,26584,23615
L81637,GROSVENOR PLACE SURGERY,3046,45308,35265,34735,31371
L81642,WELLINGTON ROAD SURGERY,2342,39982,32838,28752,26102
L81643,THE CEDARS SURGERY,6733,33984,27462,26427,23389
L81644,RUSH HILL SURGERY,6344,40432,31453,30150,27870
L81648,THE MAYTREES PRACTICE,4226,32995,25016,25178,21139
L81649,BRADLEY STOKE SURGERY,15736,49384,36384,33122,30049
L81655,MONMOUTH SURGERY,3348,41684,32801,33045,30065
L81656,HOTWELLS SURGERY,2785,47427,38372,36546,34893
L81663,SNEYD PARK SURGERY,1620,40256,33225,31493,28926
L81669,MONKS PARK SURGERY,4807,35510,27980,27616,24008
L81670,LOCALITY HEALTH CENTRE,5088,28933,23257,23669,19809
L82001,LANDER MEDICAL PRACTICE,15716,37405,30541,29231,25985
L82002,HOMECROFT SURGERY,6259,30685,27090,24777,21899
L82003,PORT ISAAC SURGERY,8357,33525,27865,27364,24023
L82004,WADEBRIDGE & CAMEL ESTUARY PRACTICE,7467,33592,27936,27506,24096
L82006,PENRYN SURGERY,17904,34503,29818,27355,25385
L82007,MEDICAL CENTRE CAMELFORD (DR NASH),3035,33402,27907,26317,23066
L82008,STRATTON MEDICAL CENTRE,10953,32488,27368,25768,22840
L82009,CARNEWATER PRACTICE,10912,32798,26743,25902,22628
L82010,STILLMOOR HOUSE,10467,32507,26457,25777,22383
L82011,BRANNEL SURGERY,4795,32578,28068,25752,22656
L82012,TAMAR VALLEY HEALTH,15822,35004,29478,26778,24704
L82013,PERRANPORTH SURGERY,6948,35961,30580,27935,24071
L82014,TREVITHICK SURGERY,4531,30337,26540,24400,21170
L82015,CHACEWATER HEALTH CENTRE,5576,37071,31174,29066,26270
L82016,OAK TREE SURGERY,10764,32974,27481,26148,23626
L82017,ST MARY'S HEALTH CENTRE,2118,40030,31191,28077,20800
L82018,HELSTON MEDICAL CENTRE,13006,34021,29565,26881,23889
L82019,PARK MEDICAL CENTRE,7529,32963,27152,26341,23094
L82021,ALVERTON PRACTICE,6025,30404,25144,25000,21989
L82022,OLD BRIDGE SURGERY,9355,31666,26985,25941,23114
L82023,PETROC GROUP PRACTICE,15935,32424,28776,26183,23349
L82024,CLINTON ROAD SURGERY,4037,30946,27320,24956,21843
L82025,MEVAGISSEY SURGERY,4933,33756,28430,26125,22537
L82026,ST BLAZEY SURGERY,6319,31781,27097,25339,22341
L82028,THREE SPIRES MEDICAL PRACTICE,14318,37577,30543,29267,25842
L82029,NARROWCLIFF SURGERY,12044,32229,27260,26139,22265
L82030,LAUNCESTON MEDICAL CENTRE,17483,33670,27737,25730,22571
L82035,FOWEY RIVER PRACTICE,6875,32788,27623,26266,23461
L82036,BODRIGGY HEALTH CENTRE,10466,30607,26877,24736,22112
L82037,PENSILVA HEALTH CENTRE,4649,34512,29017,26581,24450
L82038,CAPE CORNWALL SURGERY,4656,32509,27126,25238,22331
L82039,LOSTWITHIEL SURGERY,4765,32464,27592,25837,23085
L82040,WOODLAND ROAD SURGERY,7560,32844,26971,26361,23079
L82041,POOL HEALTH CENTRE,11779,30562,26992,24715,21471
L82042,MANOR SURGERY,11306,30367,26933,24618,21473
L82043,QUAY LANE SURGERY,4389,38028,32831,29537,27356
L82044,VEOR SURGERY,7686,30421,26607,24450,21205
L82045,PROBUS SURGERY,8670,35404,29386,27684,24249
L82046,SALTASH HEALTH CENTRE,12807,38630,32091,29186,27160
L82047,MARAZION SURGERY,6759,31975,27716,25505,22784
L82048,ROSELAND SURGERIES,3549,35835,29618,29042,25404
L82049,FALMOUTH HEALTH CENTRE,8551,34069,29190,27046,25105
L82050,ROSEDEAN SURGERY,8718,32551,27047,25998,23464
L82051,CLAYS PRACTICE,10914,31557,27652,24772,21826
L82052,TRESCOBEAS SURGERY,9370,35041,29982,27711,25709
L82053,PENALVERNE SURGERY,5002,30531,25210,24963,21912
L82054,ST.AGNES SURGERY,7842,37182,30221,28535,25771
L82056,MULLION HEALTH CENTRE,7814,34655,29816,27641,24898
L82057,ST KEVERNE HEALTH CENTRE,2833,34334,29146,27061,23455
L82058,BOTTREAUX SURGERY,4977,31476,26994,25309,22506
L82059,MENEAGE STREET SURGERY,5907,34185,29981,27118,24093
L82061,CARNON DOWNS SURGERY,5199,38459,32338,30085,27214
L82066,PORT VIEW SURGERY,6479,38755,32372,29398,27293
L82068,PRAZE-AN-BEEBLE SURGERY,5545,34058,29300,26057,23525
L82070,SUNNYSIDE SURGERY,5997,30540,25285,25031,21995
L82611,WHEAL NORTHEY SURGERY,8784,33420,27745,26706,23499
L82617,PHOENIX SURGERY,6007,30259,26475,24421,21198
L82618,MEDICAL CENTRE CAMELFORD (DR GARROD),3055,33293,27867,26257,23167
L82620,HARRIS MEMORIAL SURGERY,5222,30868,27173,24879,22112
L82621,MILLBROOK SURGERY,2489,34556,29464,27245,24895
L82622,WESTOVER SURGERY,7786,34673,29777,27732,26086
L83002,DR WARD & PARTNERS,12376,35195,28142,27545,24661
L83003,QUEEN'S MEDICAL CENTRE,7368,33677,28585,26352,23081
L83004,KINGSTEIGNTON MEDICAL PRACTICE,10358,35849,29782,27513,24656
L83005,BARTON SURGERY,13002,31362,27360,26462,22862
L83006,ERNESETTLE PRIMARY CARE CENTRE,10573,32503,26440,26465,22298
L83007,SEATON & COLYTON MEDICAL PRACTICE,7453,32553,26660,27091,23726
L83008,PATHFIELDS PRACTICE,10206,35574,29883,27537,25082
L83009,BAMPTON SURGERY,3954,38158,31057,28782,24777
L83010,ASHBURTON SURGERY,6340,36325,29624,28366,25141
L83011,BUDLEIGH SALTERTON MEDICAL PRACTICE,8004,35950,28920,30203,25240
L83012,BRADWORTHY SURGERY,2797,32864,28222,24797,21848
L83013,BRUNEL MEDICAL PRACTICE,15605,31475,26613,26531,22455
L83014,MAYFIELD MEDICAL CENTRE,13761,31314,27174,25883,22931
L83015,OAKSIDE SURGERY,7192,31868,27001,25862,22148
L83016,ST THOMAS MEDICAL GROUP,34020,38493,31522,29913,29437
L83017,WATERSIDE PRACTICE,9970,30996,27391,25311,22019
L83018,BEAUMONT VILLA SURGERY,12575,32858,26088,27310,24226
L83019,ELM SURGERY,6109,33495,28823,26725,24623
L83020,AXMINSTER MEDICAL PRACTICE,11066,32983,27971,26259,23165
L83021,DEAN CROSS SURGERY,9713,37770,32252,29223,27396
L83022,DEN CRESCENT SURGERY,7375,33320,28815,27610,24015
L83023,MID DEVON MEDICAL PRACTICE,4878,38322,31904,28203,25007
L83024,BARNFIELD HILL SURGERY,7218,37547,29956,29695,27562
L83025,WALLINGBROOK HEALTH CENTRE,6538,34798,29697,26112,23519
L83026,TORRINGTON HEALTH CENTRE,5149,31323,27596,24106,21677
L83027,CROFT HALL MEDICAL PRACTICE,7878,29916,24217,25450,20814
L83028,ST NEOTS SURGERY,10043,32565,26734,26050,22249
L83029,SOUTHOVER MEDICAL PRACTICE,6111,30807,25230,25824,21375
L83030,NORTH ROAD WEST MED.CTR.,6725,31439,24450,26707,22498
L83031,KINGSKERSWELL & IPPLEPEN MED PRACTICE,10249,37147,31340,28218,24884
L83032,BARTON HEALTH CENTRE,10067,31726,27047,26201,22487
L83034,ALBANY SURGERY,9504,35296,29333,27158,23940
L83035,LITCHDON MEDICAL CENTRE,14453,34942,29738,26973,23890
L83036,TOPSHAM SURGERY,9649,39793,31634,31589,27352
L83037,CHARD ROAD SURGERY,8254,32609,26751,26133,22110
L83038,TAVYSIDE HEALTH CENTRE,8780,35420,30795,28862,25887
L83039,SOUTHWAY SURGERY,5322,32916,28262,26282,23031
L83040,PINHOE SURGERY,10775,39682,32464,30630,27263
L83041,WESTBANK PRACTICE,8139,40181,33233,29875,27592
L83042,ST LEONARDS PRACTICE,8635,38921,30560,30528,28402
L83043,LEATSIDE SURGERY,14015,38239,30565,29670,26168
L83044,BLACKDOWN PRACTICE,7335,38647,31836,28599,25295
L83045,BOVEY TRACEY & CHUDLEIGH PRACTICE,14400,38769,31925,29758,26446
L83046,DEVON SQUARE SURGERY,8552,34967,29076,26977,23720
L83047,EAST STREET SURGERY,5601,33064,28935,26322,23319
L83048,ROBOROUGH SURGERY,10121,36738,31148,28662,26238
L83049,MORETONHAMPSTEAD HEALTH CENTRE,3014,43863,31153,34608,29990
L83050,NORTHAM SURGERY,11325,31141,25030,25789,22450
L83051,CRICKETFIELD SURGERY,10431,35536,29582,27321,24124
L83052,CASTLE PLACE PRACTICE,15276,33775,28981,26059,22940
L83053,ROLLE MEDICAL PARTNERSHIP,11682,35738,28917,29260,25389
L83054,TOWNSEND HOUSE MEDICAL CENTRE,6229,32682,26157,28200,23931
L83055,COMPASS HOUSE MEDICAL CENTRES,10950,31263,26550,26088,23219
L83056,CLAREMONT MEDICAL PRACTICE,11603,37006,29703,30076,25981
L83057,FREMINGTON MEDICAL CENTRE,6383,34435,29466,26612,24252
L83058,SOUTHERNHAY HOUSE SURGERY,7540,36928,29729,29170,26806
L83059,NORTON BROOK MEDICAL CENTRE,10143,34692,28971,28540,24450
L83061,THE MANNAMEAD SURGERY,9308,39543,32883,29807,27830
L83064,CHURCH VIEW SURGERY,11697,37627,32014,29038,27342
L83065,CHIDDENBROOK SURGERY,7337,36889,31681,27966,24757
L83066,MOUNT PLEASANT HEALTH CENTRE,15683,38562,31595,30613,30551
L83067,SID VALLEY PRACTICE,14539,34563,27660,29013,24391
L83068,LYNTON HEALTH CENTRE,2564,31740,28548,25029,22312
L83069,HOLSWORTHY MEDICAL CENTRE,10700,32730,28064,24907,21985
L83070,BUCKFASTLEIGH MEDICAL CENTRE,4833,36316,29789,28381,25239
L83071,STOKE SURGERY,7101,33034,25844,27123,22678
L83072,FRIARY HOUSE SURGERY,11070,33256,26684,27061,23728
L83073,BRANNAM MEDICAL CENTRE,13590,34250,29030,26631,23452
L83074,STIRLING HEALTH GROUP,14799,34164,27951,26864,23308
L83075,SOUTH BRENT HEALTH CENTRE,5110,41048,34105,30953,28012
L83076,WYCLIFFE SURGERY,5164,32453,26138,26349,23068
L83077,HEAVITREE PRACTICE,6928,38436,31216,29985,27571
L83078,ST LUKES MEDICAL CENTRE,6446,30321,25478,25595,22655
L83079,IDE LANE SURGERY,7560,38242,30900,29164,25553
L83080,ARMADA SURGERY,2556,30803,24111,26491,22156
L83081,YEALM MEDICAL CENTRE,5412,40289,34019,30660,27297
L83082,CHAGFORD HEALTH CENTRE,3010,39310,30244,30899,26746
L83083,BIDEFORD MEDICAL CENTRE,14918,30904,25741,24896,21952
L83084,SOUTH LAWN MEDICAL PRACTICE,7413,37698,30822,29498,27077
L83085,CLARE HOUSE,10340,33511,28800,25962,22811
L83086,MODBURY HEALTH CENTRE,4136,40045,33796,30665,27598
L83087,OKEHAMPTON MEDICAL CENTRE,12616,33751,28480,26222,23031
L83088,REDFERN HEALTH CENTRE,4296,33605,28626,28815,22957
L83089,KNOWLE HOUSE SURGERY,11611,34975,29096,27353,24246
L83092,COLLEGE SURGERY PARTNERSHIP,15123,37888,31361,27550,24229
L83094,DARTMOUTH MEDICAL PRACTICE,7884,34319,28962,28347,23785
L83095,COLERIDGE MEDICAL CENTRE,15952,40587,33215,31302,27879
L83096,WARWICK PRACTICE,8602,32557,28351,26566,22879
L83097,CAEN MEDICAL CENTRE,11868,36514,32568,30018,26605
L83098,CHERITON BISHOP SURGERY,4704,40616,31822,31220,25458
L83099,ISCA MEDICAL PRACTICE,5223,37845,30630,29789,27783
L83100,BEACON MEDICAL GROUP,31761,39147,32697,29421,27454
L83101,ABBEY SURGERY,14254,36153,31124,29321,26325
