PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
J82155,PORTSDOWN GROUP PRACTICE,33564,39801,31951,32013,27437
J82156,WATERFRONT AND SOLENT SURGERY,7059,46378,35711,34101,31913
J82157,WILSON PRACTICE,13948,52532,38846,36132,33431
J82161,WESTLANDS MEDICAL CENTRE,10185,46692,36194,37826,32268
J82163,COWPLAIN FAMILY PRACTICE,8972,48028,37589,37481,33684
J82164,LIPHOOK AND LISS SURGERY,10570,51125,41200,36148,34121
J82165,DR O'DONOVAN & PARTNERS,5725,45276,34536,35662,31677
J82166,BARTON SURGERY,10505,40837,35642,31664,30553
J82168,DR PARKIN & PARTNERS,5892,40134,32055,34446,30293
J82169,BOYATT WOOD SURGERY,5245,47930,37294,36449,30987
J82171,BITTERNE PARK SURGERY,8772,45245,37774,35321,30743
J82174,LOCKSWOOD SURGERY,13286,55160,40147,38703,33791
J82175,SALISBURY ROAD SURGERY,5443,44602,34500,35839,32287
J82177,JOHN POUNDS SURGERY,3749,30620,25995,27800,22531
J82178,PRINCES GARDENS SURGERY,8193,51424,39923,33862,28099
J82180,TOWNHILL SURGERY,5373,45389,35707,34978,29978
J82181,MAYFIELD MEDICAL CENTRE,9344,49009,38704,32973,27381
J82182,CANUTE SURGERY,4630,42397,34598,32770,27285
J82183,MULBERRY HOUSE SURGERY,6105,45311,36056,34907,31628
J82184,PINEHILL SURGERY,3614,50485,39929,35206,30535
J82187,WESTON LANE SURGERY,9205,38323,33018,29625,25558
J82188,BURSLEDON SURGERY,3608,48352,37403,35812,30208
J82190,THE BROWNHILL SURGERY,7154,57421,41669,39109,35184
J82191,HEYWARD ROAD SURGERY,3799,42595,33521,34861,32376
J82192,ST LUKES SURGERY,12793,58350,42835,39424,34067
J82194,MILTON PARK PRACTICE,7061,42241,33003,34404,30687
J82195,SOUTHWOOD PRACTICE,6374,61122,45009,41047,34568
J82196,THE HOMEWELL PRACTICE,11539,40425,32499,31143,27513
J82197,BENTLEY VILLAGE SURGERY,3427,59805,44655,37069,36398
J82198,THE WELLINGTON PRACTICE,3147,51818,39566,33448,27798
J82199,DR LAWSON & PARTNERS,15719,37351,30341,32203,28551
J82201,THE GRANGE SURGERY,7583,51103,39093,36317,33961
J82203,REGENTS PARK SURGERY,5727,43667,34573,32755,28314
J82206,MONTEAGLE SURGERY,5847,60371,43600,40054,36031
J82207,HILL LANE SURGERY,8078,47501,37613,37091,30605
J82208,ST.PETERS SURGERY,5168,43149,34962,33215,27592
J82210,THE ELMS PRACTICE,9161,39476,32192,32924,29818
J82212,THE EASTNEY PRACTICE,4820,45647,34927,35975,32044
J82213,BROOK HOUSE SURGERY,4478,39916,32303,29682,25704
J82214,WHITCHURCH SURGERY,5553,56475,42357,39136,36504
J82215,LEE-ON-THE-SOLENT HEALTH CENTRE,6518,49790,36804,34129,32660
J82216,BROOK LANE SURGERY,11474,58378,42117,39183,34398
J82217,HOMELESS HEALTHCARE TEAM,504,38342,34303,30270,25456
J82218,CHINEHAM MEDICAL PRACTICE,11596,65516,45425,44290,34996
J82220,ROOKSDOWN PRACTICE,6209,54216,42244,36621,33245
J82605,WALNUT TREE SURGERY,3391,39612,34429,34088,28386
J82609,QUEENSWOOD SURGERY,4544,47246,37059,36692,32904
J82619,PORTSWOOD SOLENT SURGERY,4949,41036,35276,32969,29723
J82622,LADIES WALK PRACTICE,8412,41639,34194,32004,27863
J82625,BOUNDARIES SURGERY,3577,60357,41717,37257,36419
J82628,CRONDALL NEW SURGERY,4599,67583,47049,39412,36488
J82629,DERRY DOWN CLINIC,2691,54891,41761,38012,34632
J82630,NORTH CAMP SURGERY,4648,54897,42382,38198,32280
J82631,BARGATE MEDICAL CENTRE,4227,39333,32745,33843,26926
J82633,RIVERSIDE PARTNERSHIP,5759,50939,40714,35435,32442
J82639,KINGSCLERE HEALTH CENTRE,5564,57579,41961,38679,34331
J82640,HORNDEAN SURGERY,4770,52700,42263,38849,36732
J82646,PARK LANE MEDICAL CENTRE,5194,38163,30778,29453,24999
J82648,MANOR WAY SURGERY,4793,49190,36455,33964,32291
J82650,MIDDLE PARK MEDICAL CENTRE,2961,36833,30192,28575,24089
J82663,HIGHFIELD HEALTH,4126,43875,35303,34109,30480
J82669,ROWNER HEALTH CENTRE,6877,42940,32019,30490,25365
J82688,BEGGARWOOD SURGERY,6985,69818,50235,41511,36682
J83001,MERCHISTON SURGERY,14079,43587,33111,30584,28012
J83002,WESTROP SURGERY,10123,46060,36537,32710,31072
J83003,HARCOURT MEDICAL CENTRE,11758,44713,34507,32768,29607
J83004,WHITEPARISH SURGERY,6793,50786,39363,35651,33765
J83005,BARCROFT MEDICAL CENTRE,10441,48572,35172,33533,30010
J83006,PURTON SURGERY,9425,48866,36939,33401,31176
J83007,HATHAWAY SURGERY,16050,49132,36897,33857,31680
J83008,LOVEMEAD GROUP PRACTICE,17264,45749,35686,30891,28451
J83009,RIDGEWAY VIEW FAMILY PRACTICE,11621,46671,35178,33168,30288
J83010,PORCH SURGERY,11739,47188,32727,32676,29995
J83011,GIFFORDS PRIMARY CARE CTR,14166,43304,33322,30691,28456
J83013,BOX SURGERY,6603,48973,34274,32409,30169
J83014,CASTLE PRACTICE,11221,47208,32456,30569,27448
J83016,ADCROFT SURGERY,13593,45392,35292,30953,28334
J83017,PEWSEY SURGERY,6609,43973,34342,33032,30623
J83018,AVENUE SURGERY,16279,41679,32805,29806,27770
J83019,THE ORCHARD PARTNERSHIP,10366,45805,34458,31916,30497
J83020,ST ANN STREET SURGERY,8089,46061,35315,33616,30449
J83021,SALISBURY MEDICAL PRACTICE,17525,44314,34271,32333,28805
J83022,OLD TOWN SURGERY,8629,48100,37663,34859,29736
J83023,AVON VALLEY PRACTICE,6225,49024,35778,33649,30957
J83024,PRIORY ROAD MEDICAL CENTRE,8479,36922,30792,26779,23027
J83025,GREAT WESTERN SURGERY,5602,42226,33592,29738,26326
J83026,ENDLESS STREET SURGERY,8770,46743,36401,34023,31498
J83027,HAWTHORN MEDICAL CENTRE,12050,40470,32905,28994,25792
J83028,BRADFORD ROAD MEDICAL CTR,10636,44894,34909,30333,28050
J83029,TINKERS LANE SURGERY,8815,46136,34109,32756,30339
J83030,BRADFORD-ON-AVON AND MELKSHAM HEALTH,21152,46945,36301,33791,32469
J83031,MOREDON MEDICAL CENTRE,11543,42302,33576,29958,25673
J83032,THREE SWANS SURGERY,8674,44892,34945,32977,29904
J83033,WHALEBRIDGE PRACTICE,9808,41738,33954,29968,25965
J83034,LANSDOWNE SURGERY,7683,44269,31688,31130,28579
J83035,ABBEY MEADS MEDICAL PRACT,19526,48770,38180,31911,25320
J83036,ASHINGTON HOUSE SURGERY,10390,47773,37395,33084,30041
J83037,MARLBOROUGH SURGERY,11929,43737,34664,33835,28892
J83038,KINGSWOOD SURGERY,9518,36614,30387,26530,22898
J83039,NORTHLANDS SURGERY,10745,46029,34873,31189,28456
J83040,WHITE HORSE HEALTH CENTRE,19450,42801,33221,29538,27312
J83041,MALMESBURY PRIMARY CARE CENTRE,15299,50005,39236,35074,32662
J83042,ROWDEN SURGERY,15754,48063,36307,33623,31463
J83043,DOWNTON SURGERY,6745,48143,37379,33632,30995
J83044,WIDBROOK MEDICAL PRACTICE,5722,44527,34619,30057,27749
J83045,RAMSBURY SURGERY,8798,49080,37622,35046,32885
J83046,SPA MEDICAL CENTRE,10885,43817,33506,30957,28708
J83047,ELDENE SURGERY,7890,41595,31959,29636,26369
J83048,ST MELOR HOUSE SURGERY,5111,48436,35295,33574,29975
J83049,SOUTHBROOM SURGERY,11458,44678,31960,31369,28621
J83050,PATFORD HOUSE SURGERY PARTNERSHIP,8636,47663,36221,32505,30198
J83052,MILLSTREAM MEDICAL CENTRE,5733,45171,35022,33013,29954
J83053,ST.JAMES SURGERY,6622,44381,31799,31244,28558
J83054,THE HERMITAGE SURGERY,4399,47215,37281,33838,29169
J83055,NEW COURT SURGERY,9242,46192,33990,32623,30275
J83056,MARKET LAVINGTON SURGERY,5557,47415,32819,32376,29448
J83057,NORTH SWINDON PRACTICE,12443,48780,37786,32532,27100
J83058,TISBURY SURGERY,3672,42154,32349,30772,27836
J83059,THE LAWN MEDICAL CENTRE,6982,46752,37181,33562,29041
J83060,MERE SURGERY,4424,41962,31918,30432,29618
J83062,WILTON HEALTH CENTRE,3250,44001,34138,32203,30683
J83063,TAW HILL MEDICAL PRACTICE,12073,59704,43553,36705,26962
J83064,RIDGE GREEN MEDICAL PRACTICE,10266,49684,38519,33754,30041
J83601,BURBAGE SURGERY,3396,47003,37019,34316,30484
J83603,JUBILEE FIELD SURGERY,4553,53219,41492,36536,34919
J83609,CRICKLADE SURGERY,2640,48045,36033,33154,30814
J83615,OLD SCHOOL HOUSE SURGERY,3575,48759,38406,35151,31080
J83618,TOLSEY SURGERY,3414,50295,38779,34168,32442
J83619,COURTYARD SURGERY,2657,46775,32716,31805,29322
J83625,LODGE SURGERY,8256,51892,39353,34405,33229
J83629,SILTON SURGERY,1934,43651,34445,30357,28635
J83630,HINDON SURGERY,2150,41859,31800,30672,29436
J83632,CROSS PLAIN SURGERY,3484,49896,34842,32818,30481
J83633,VICTORIA CROSS SURGERY,6841,45401,36133,32652,28820
J83636,BEVERSBROOK MEDICAL CENTRE,6342,46106,34871,31173,28400
J83642,SMALLBROOK SURGERY,4225,41769,32872,29828,27817
J83643,BOURNE VALLEY PRACTICE,3001,47336,32591,30693,27562
J83644,ELDENE HEALTH CENTRE,2494,42324,32558,30078,26717
J83645,PHOENIX SURGERY,5010,43943,34864,31738,27733
J83646,PARK LANE PRACTICE,6500,43743,35197,31820,27008
J83649,CORNERSTONE PRACTICE,1602,46313,34936,32726,29802
J84003,VENTNOR MEDICAL CENTRE,5034,33335,28592,28464,25772
J84004,EAST COWES MEDICAL CENTRE,8322,38268,31029,30278,26767
J84005,ESPLANADE SURGERY,9937,36049,31211,28971,26370
J84007,ST.HELENS MEDICAL CENTRE,6145,37593,33425,29292,30107
J84008,ARGYLL HOUSE,4280,36656,31530,29246,26733
J84010,SHANKLIN MEDICAL CENTRE,11207,31915,26905,26996,25495
J84011,CARISBROOKE HEALTH CENTRE,10483,38342,30295,30196,27065
J84012,TOWER HOUSE SURGERY,10438,36114,31181,28915,26114
J84013,SANDOWN HEALTH CENTRE,11825,33117,28269,26383,24989
J84014,THE DOWER HOUSE,12491,37382,29281,29032,26119
J84015,COWES HEALTH CENTRE,15083,42732,33474,33948,30834
J84016,SOUTH WIGHT MEDICAL PRACTICE,5705,40045,31585,31246,28805
J84017,MEDINA HEALTHCARE,8971,38094,30617,30606,27768
J84018,GROVE HOUSE SURGERY,3574,33092,28452,28344,25665
J84019,BROOKSIDE HEALTH CENTRE,10676,34945,30872,28930,26705
J84020,BEECH GROVE SURGERY,4950,33491,28696,26662,25365
J84602,GARFIELD ROAD SURGERY,2735,36396,31342,29167,26531
K81001,THE WATERFIELD PRACTICE,11959,54955,40754,37191,30509
K81002,EASTFIELD HOUSE SURGERY,12494,55331,42385,38308,33987
K81003,SWALLOWFIELD MEDICAL PRACTICE,11459,62968,44836,40363,34096
K81004,TILEHURST SURGERY,13511,50631,40011,35393,31569
K81005,WEXHAM ROAD SURGERY,4217,44608,37131,30948,24838
K81006,THE SANDHURST GROUP PRACTICE,19751,60023,41941,39412,31583
K81007,LONDON STREET SURGERY,4492,52238,42368,38217,31122
K81010,KINGS CORNER SURGERY,7467,61674,43135,38265,33831
K81012,THE BOAT HOUSE SURGERY,10958,64395,48838,41955,39454
K81014,BALMORE PARK SURGERY,16095,65534,47127,42715,36257
K81015,WOODLANDS PARK SURGERY,3094,58599,42415,39459,34054
K81017,FALKLAND SURGERY,14258,57486,43996,37984,34698
K81018,LINDEN MEDICAL CENTRE,9613,59292,43385,38882,32598
K81019,ROSS ROAD MEDICAL CENTRE,2729,58122,42294,39163,31842
K81020,CLAREMONT HOLYPORT SURGERY,17772,60823,43831,40640,33790
K81021,DATCHET HEALTH CENTRE,10389,57751,43403,41490,33576
K81022,WOKINGHAM MEDICAL CENTRE,23094,69492,46727,42663,36669
K81023,HEATH HILL SURGERY,7174,59985,43680,40237,33685
K81024,LANGLEY HEALTH CENTRE,17063,50393,39972,35361,27712
K81025,FINCHAMPSTEAD PRACTICE,15260,69165,47425,39613,39512
K81026,CHATHAM STREET SURGERY,7330,52752,42260,37454,30066
K81027,MORTIMER SURGERY,11798,60614,42833,38524,34684
K81028,MAGNOLIA HOUSE SURGERY,9179,62606,43485,39106,35369
K81030,RINGMEAD MEDICAL PRACTICE,15558,55795,40336,37037,30550
K81032,BOUNDARY HOUSE SURGERY,8691,53560,40284,36406,30522
K81034,CROSBY HOUSE SURGERY,11131,43917,37655,29606,24022
K81036,THE CEDARS SURGERY,10564,59527,43092,40107,33020
K81039,THE AVENUE MEDICAL CENTRE,6766,43701,36278,30164,24393
K81040,MILMAN ROAD SURGERY DR LISTER,9736,49694,39035,34462,28740
K81041,EMMER GREEN SURGERY,9304,62365,45481,41495,36328
K81042,COOKHAM MEDICAL CENTRE,7701,59767,42330,39544,35132
K81043,HERSCHEL MEDICAL CENTRE,12690,47658,39324,33033,26521
K81044,MELROSE SURGERY DR FAB WILLIAMS,1818,53836,42979,37523,31757
K81045,PARKSIDE PRACTICE,13837,58474,44194,37646,33988
K81046,LEE HOUSE SURGERY,7341,61186,46203,42034,34637
K81047,BROOKSIDE PRACTICE,26554,69168,50154,44254,38266
K81048,LONG BARN LANE SURGERY,5551,46914,36637,31495,26401
K81050,THE DOWNLAND PRACTICE,10895,64345,44853,38081,34983
K81051,WOODLEY PRACTICE,11009,60855,44208,38127,33720
K81052,LAMBOURN SURGERY,6491,50558,37805,34106,30723
K81055,WARGRAVE PRACTICE,6690,63023,47509,40828,37782
K81056,WESTWOOD ROAD SURGERY,5200,51012,39813,35279,30934
K81057,HUNGERFORD SURGERY,7520,50562,38801,37169,32832
K81059,THE GAINSBOROUGH PRACTICE,9996,58174,42624,38514,32371
K81060,BINFIELD SURGERY,10048,65064,46998,41348,36138
K81061,NORTHCROFT SURGERY,8824,53738,40819,37863,33516
K81062,WESTERN ELMS SURGERY,15774,52604,41515,37193,30079
K81063,ST MARY'S ROAD SURGERY,11818,54662,40924,37239,32660
K81065,WHITLEY VILLA SURGERY,5733,52655,41443,36780,30964
K81066,THE SYMONS MEDICAL CENTRE,11989,60244,43732,39764,33291
K81067,CIRCUIT LANE SURGERY,10358,47806,36872,34869,29513
K81068,SHEET STREET SURGERY,9774,60720,45354,41923,34175
K81069,LODDON VALE PRACTICE,15517,62619,44232,38641,33286
K81070,TWYFORD SURGERY,12514,70499,49190,42865,36380
K81072,LONDON ROAD SURGERY,2444,55732,43849,36241,32462
K81073,THATCHAM HEALTH CENTRE,18478,54164,42310,37788,32819
K81074,CLARENCE MEDICAL CENTRE,15407,54317,43502,38242,32257
K81075,FARNHAM ROAD PRACTICE,23782,46923,38889,31355,25081
K81076,GREEN MEADOWS SURGERY,10020,58235,41514,37965,31760
K81077,THEALE MEDICAL CENTRE,10721,55421,41336,37225,32786
K81078,GROVELANDS MEDICAL CENTRE,14337,51474,39993,35752,30006
K81080,THE NEW SURGERY,6651,60995,45780,39698,34384
K81081,ABBEY MEDICAL CENTRE,2287,53128,42511,38673,30751
K81082,THE VILLAGE MEDICAL CENTRE,13764,49558,40024,34090,26871
K81083,BHARANI MEDICAL CENTRE,13055,47173,38868,31814,25552
K81084,ROSEMEAD SURGERY,5747,68298,46490,43972,36925
K81085,SHREEJI MEDICAL CENTRE,6115,44870,38122,30163,24544
K81086,MANOR PARK MEDICAL CENTRE,10246,45157,38205,30673,24796
K81087,EASTHAMPSTEAD SURGERY,5261,52748,39659,35352,29734
K81089,RAGSTONE ROAD SURGERY,3386,47648,39206,32614,26277
K81092,WOOSEHILL PRACTICE,11790,73500,48534,42108,34888
K81094,GREAT HOLLANDS PRACTICE,3759,57013,41303,36663,30538
K81097,REDWOOD HOUSE SURGERY,6196,58951,42708,39448,33776
K81100,PEMBROKE SURGERY,5505,55634,44144,38388,34037
K81101,MILMAN ROAD SURGERY DR KUMAR,6853,50850,40006,35329,30350
K81102,BURDWOOD SURGERY,10044,57115,43810,38564,34126
K81103,CHAPEL ROW SURGERY,7556,57133,40584,37251,31927
K81605,UNIVERSITY MEDICAL CENTRE,19079,52710,40765,36490,31687
K81607,CORDWALLIS ROAD SURGERY,3522,56931,42306,38739,31350
K81608,DR NABI,5235,47706,39344,31947,25453
K81610,FOREST END MEDICAL PRACTICE,11592,54617,40913,37450,30810
K81613,KENNET SURGERY,4469,53504,42150,35349,30998
K81616,KUMAR MEDICAL CENTRE,4497,45340,37838,31298,25144
K81622,WILDERNESS PRACTICE,2036,62225,46572,39776,35367
K81630,SOUTH MEADOW SURGERY,12746,55200,39834,38906,31151
K81633,SOUTH READING SURGERY,8003,54953,40871,36332,30584
K81636,79 RUSSELL STREET - DR SWAMI,6503,54804,41517,37980,31750
K81638,BURMA HILL PRACTICE,1866,65409,45181,41886,36143
K81640,ELDON ROAD SURGERY,2421,54960,43931,37875,32421
K81644,TILEHURST VILLAGE SURGERY,12092,52554,40797,36382,32059
K81645,240 WEXHAM ROAD,4442,44391,36923,30903,24819
K81647,PEPPARD ROAD SURGERY,2212,62791,45694,41727,35275
K81651,MELROSE SURGERY DR DEAN,5738,54206,42970,37680,31772
K81655,RADNOR HOUSE SURGERY,2703,58610,41951,37938,31501
K81656,CROWN WOOD MEDICAL CENTRE,4806,55326,41809,38336,30972
K81657,EVERGREEN PRACTICE,4005,52095,39623,35773,30348
K81667,TAPLOW HEALTH CENTRE,3674,55689,42108,38724,31432
K82001,RECTORY MEADOW SURGERY,8905,61554,43713,39896,37349
K82003,WOLVERTON HEALTH CENTRE,14984,45205,37316,30074,26697
K82004,AMERSHAM HEALTH CENTRE,12748,61360,43712,39527,37528
K82005,HAWTHORNDEN SURGERY,6739,57436,44121,38798,35487
K82006,IVER MEDICAL CENTRE,9618,54512,42950,39925,32892
K82007,THE SWAN PRACTICE,18960,54376,39591,34640,32868
K82008,THE HALL PRACTICE,9426,65257,47076,39135,36671
K82009,STONY MEDICAL CENTRE,11508,52138,39438,36338,31554
K82010,TOWER HOUSE SURGERY,9281,52659,42215,34358,29553
K82011,MILLBARN MEDICAL CENTRE,7527,66553,47726,39003,39014
K82012,HIGHFIELD SURGERY,5986,57796,43031,37753,33358
K82013,THE RED HOUSE SURGERY,13770,45773,36587,31035,27668
K82014,OAKFIELD SURGERY,4992,52133,40339,36394,31438
K82015,PARKSIDE MEDICAL CENTRE,10249,46034,36876,30987,27681
K82016,NEWPORT PAGNELL MED.CTR.,18637,54266,39959,37335,33179
K82017,DESBOROUGH SURGERY,10761,53590,41036,34833,30284
K82018,MEADOWCROFT SURGERY,13846,48437,38832,32673,27431
K82019,THE MANDEVILLE PRACTICE,16902,49706,39785,34402,29347
K82020,CHILTERN HOUSE MED CENTRE,9528,55901,42703,36456,33141
K82021,THE CROSS KEYS PRACTICE,14453,58028,44010,37472,35798
K82022,KINGSWOOD SURGERY,9937,51593,40386,34975,28468
K82023,"THE DOCTORS HOUSE, MARLOW MEDICAL GROUP",27548,59029,45282,38532,35813
K82024,DR FIRTH AND PARTNERS,10487,52742,39874,34460,32724
K82025,SOVEREIGN MEDICAL CENTRE,10707,48069,37699,33616,30134
K82026,WHADDON HOUSE SURGERY,11579,46981,37107,31694,28204
K82027,PURBECK HEALTH CENTRE,6823,46645,37728,31433,28571
K82028,HADDENHAM MEDICAL CENTRE,7936,57839,42785,38869,36880
K82029,CHERRYMEAD SURGERY,10037,56819,43608,38654,33526
K82030,WYE VALLEY SURGERY,10126,50807,40276,33421,28271
K82031,THREEWAYS,6107,56441,43581,39626,34367
K82032,OAKRIDGE PARK MEDICAL CENTRE,12408,48739,38870,33044,29722
K82033,BURNHAM HEALTH CENTRE,18240,53905,40999,37734,30297
K82034,WELLINGTON HOUSE SURGERY,9078,58131,44807,38587,36732
K82035,THE JOHN HAMPDEN SURGERY,3342,62687,45937,37621,37833
K82036,RIVERSIDE SURGERY,9926,51469,40857,33983,28779
K82037,WATER MEADOW SURGERY,12167,53245,40059,35012,33063
K82038,POPLAR GROVE PRACTICE,17971,51675,40011,36171,31020
K82039,BEDFORD STREET SURGERY,11406,49648,39294,32516,28244
K82040,WHITEHILL SURGERY,13191,52092,40796,36135,30075
K82042,WHITCHURCH SURGERY,4123,57621,41440,37094,34549
K82043,NORDEN HOUSE SURGERY,9445,53842,39606,36880,33494
K82044,CARRINGTON HOUSE SURGERY,9844,54540,42300,36254,30347
K82045,SOUTHMEAD SURGERY,6523,58574,44536,39740,38256
K82046,THE SIMPSON CENTRE,16659,65005,47707,39454,38451
K82047,TRINITY HEALTH,11353,56271,43627,39410,36074
K82048,STOKENCHURCH MEDICAL CTRE,6555,55152,40566,37541,32021
K82049,HUGHENDEN VALLEY SURGERY,12540,65034,46175,38133,37171
K82050,WATER EATON HEALTH CENTRE,6296,40295,34323,25530,21974
K82051,THE MISBOURNE SURGERY,12034,65126,46854,38693,36880
K82053,PRIORY SURGERY,12471,53738,41945,35967,29968
K82054,ASHFIELD MEDICAL CENTRE,12420,42676,34509,28149,24226
K82055,DENHAM MEDICAL CENTRE,8942,51696,40251,37557,32620
K82057,COBBS GARDEN SURGERY,8492,53755,39888,39119,35378
K82058,GLADSTONE ROAD SURGERY,5197,52681,39944,34569,32533
K82059,WESTFIELD ROAD SURGERY,5644,43959,35752,29503,26135
K82060,NEATH HILL HEALTH CENTRE,4081,48156,38014,33443,29812
K82061,ASHCROFT SURGERY,4085,54826,41663,38200,35368
K82062,DRAYTON ROAD SURGERY,2854,42405,35319,27500,23941
K82064,FISHERMEAD MEDICAL CENTRE,6435,43433,35920,29404,25173
K82065,CTRL.MILTON KEYNES MED.CT,17067,47023,38557,31960,28021
K82066,POUND HOUSE SURGERY,7083,58323,44173,39320,33587
K82067,HILLTOPS MEDICAL CENTRE,15818,55766,42266,36992,32139
K82068,WADDESDON SURGERY,5268,57337,42164,37243,35210
K82069,VERNEY CLOSE SURGERY,8743,53837,38778,34386,32279
K82070,STEWKLEY ROAD SURGERY,4907,55049,41659,38295,35474
K82073,WESTONGROVE PARTNERSHIP,27613,56554,40270,38382,34271
K82074,KINGFISHER SURGERY,5618,53385,39784,36848,32642
K82076,WATLING VALE MEDICAL CTR.,12879,56480,43525,36255,31588
K82078,DR ALLAN AND PARTNERS,8729,65342,47005,39022,36557
K82079,EDLESBOROUGH SURGERY,7471,53211,41819,37679,35633
K82603,CRESSEX HEALTH CENTRE,8232,50302,39943,33976,28189
K82610,THE GROVE SURGERY,6417,41326,33585,27455,23595
K82615,WALNUT TREE HEALTH CENTRE,10561,58873,44498,37914,32292
K82617,THE STONEDEAN PRACTICE,6776,52524,39784,36596,31561
K82618,PROSPECT HOUSE SURGERY,3491,61460,44825,37688,37917
K82621,LITTLE CHALFONT SURGERY,5456,62306,47573,39350,38342
K82631,MILTON KEYNES VILLAGE SURG,13918,62393,46256,38804,33034
K82633,WESTCROFT HEALTH CENTRE,13440,60069,46340,36912,31272
K83002,DR WILCZYNSKI & PARTNERS,47636,35784,31514,29187,24319
K83003,QUEENSVIEW MEDICAL CENTRE,8425,37187,31786,30418,25945
K83004,BRACKLEY HEALTH CENTRE,4670,49168,40444,34400,34191
K83005,DR WAINWRIGHT & PARTNERS,12132,36401,30576,27823,24110
K83006,HEADLANDS SURGERY,10087,39580,31966,29505,26813
K83007,DR WINGFIELD & PARTNERS,11929,40672,33593,29704,27742
K83008,THE PINES SURGERY,8305,38383,32103,31206,28233
K83009,MOULTON SURGERY,11003,43834,35598,33083,30107
K83010,DELAPRE MEDICAL CENTRE,17136,45526,40266,35944,31398
K83011,THE REDWELL MEDICAL CENTRE,12097,39353,32669,29254,25962
K83012,KING EDWARD ROAD SURGERY,11297,43406,35951,32307,28365
K83013,ESKDAILL MEDICAL CENTRE,12711,38765,32450,29235,26465
K83014,LEICESTER TCE H/CARE CTR.,13956,38445,33679,31394,26731
K83015,DANETRE MEDICAL PRACTICE,12753,41992,34515,31263,28199
K83017,WANSFORD,6957,52539,39620,36073,33905
K83018,SPRINGFIELD SURGERY,9221,49917,41695,34969,35108
K83019,THE LONG BUCKBY PRACTICE,5723,53900,47175,40711,41328
K83020,RILLWOOD MEDICAL CENTRE,3417,37011,31138,28258,22518
K83021,ROTHWELL MEDICAL CENTRE,20421,42378,35395,32969,29939
K83022,TOWCESTER MEDICAL CENTRE,8276,50931,38693,35590,33456
K83023,OUNDLE,10838,50478,40416,37448,35659
K83024,DR HANSPAUL & PARTNERS,10761,40293,33029,29190,27090
K83025,THE MOUNTS MEDICAL CENTRE,15495,38229,33797,31617,26403
K83026,DR CRAIG & PARTNERS,16755,37011,31083,27811,24509
K83027,LANGHAM PLACE SURGERY,9668,37858,32795,30928,26193
K83028,DR BEVAN & PARTNERS,10976,40445,31794,29474,25215
K83029,ABINGTON PARK SURGERY,12402,42675,35109,31440,27826
K83030,THE COTTONS MEDICAL CENTRE,9310,43025,34706,30530,29889
K83031,BYFIELD MEDICAL CENTRE,7878,49131,39379,35031,34523
K83032,ABBEY HOUSE MEDICAL PRACTICE,19624,43027,35523,31666,28664
K83033,MOLLA & KESANI,3575,38750,31871,29601,23902
K83035,KINGSTHORPE MEDICAL CTR.,5436,38261,32350,30231,26441
K83036,LINDEN AVENUE MEDICAL CENTRE,13944,39523,33448,30135,27641
K83037,DR SPENCER & PARTNERS,12856,44887,34558,33181,29507
K83039,DRYLAND MEDICAL CENTRE,12559,39778,32931,29836,27207
K83040,WOODVIEW MEDICAL CENTRE,9693,38044,31204,28219,22755
K83041,ST LUKES PRIMARY CARE CENTRE,21638,42745,36394,33513,30477
