PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
J82141,BATH LODGE PRACTICE,12478,39479,32515,31101,27006
J82142,THE BORDER PRACTICE,8581,46257,38327,34068,29861
J82143,PARK SURGERY,14917,63032,46876,40796,39462
J82144,CROWN HEIGHTS MEDICAL CENTRE,24196,50813,39533,36501,32045
J82145,ABBEYWELL SURGERY,18863,51396,39163,37181,34229
J82146,LYNDHURST SURGERY,5226,49960,39266,38275,35525
J82147,THE CLANFIELD PRACTICE,7708,55024,40038,38289,36437
J82149,DERBY ROAD PRACTICE,11316,39041,33259,31163,27165
J82150,CORNERWAYS MEDICAL CENTRE,11815,46311,35960,34389,32586
J82151,TWIN OAKS MEDICAL CENTRE,4125,48348,38962,36711,33856
J82152,BRIDGEMARY MEDICAL CENTRE,8661,39929,35032,32261,28569
J82154,THE HIGHLANDS PRACTICE,15887,47497,36910,35238,32683
J82155,PORTSDOWN GROUP PRACTICE,33564,38869,33374,30695,26542
J82156,WATERFRONT AND SOLENT SURGERY,7059,47114,37028,36049,32508
J82157,WILSON PRACTICE,13948,51253,40479,37565,34435
J82161,WESTLANDS MEDICAL CENTRE,10185,46640,35879,34875,32908
J82163,COWPLAIN FAMILY PRACTICE,8972,48320,37521,35734,32659
J82164,LIPHOOK AND LISS SURGERY,10570,52757,41145,38909,36112
J82165,DR O'DONOVAN & PARTNERS,5725,43111,34376,33435,29899
J82166,BARTON SURGERY,10505,43487,34399,34318,32784
J82168,DR PARKIN & PARTNERS,5892,41794,33368,32590,27072
J82169,BOYATT WOOD SURGERY,5245,44141,34591,32990,30427
J82171,BITTERNE PARK SURGERY,8772,44180,33641,32873,28467
J82174,LOCKSWOOD SURGERY,13286,56205,41820,38865,36728
J82175,SALISBURY ROAD SURGERY,5443,43365,34715,34002,29124
J82177,JOHN POUNDS SURGERY,3749,33216,28575,27787,22638
J82178,PRINCES GARDENS SURGERY,8193,42587,38575,32829,27353
J82180,TOWNHILL SURGERY,5373,44232,34050,33273,29516
J82181,MAYFIELD MEDICAL CENTRE,9344,42052,39704,32310,27070
J82182,CANUTE SURGERY,4630,38699,32250,30980,26534
J82183,MULBERRY HOUSE SURGERY,6105,47977,36119,35052,29347
J82184,PINEHILL SURGERY,3614,48790,39108,35120,30978
J82187,WESTON LANE SURGERY,9205,35445,30687,29490,24552
J82188,BURSLEDON SURGERY,3608,47589,37404,34401,30037
J82190,THE BROWNHILL SURGERY,7154,56477,42199,38724,37125
J82191,HEYWARD ROAD SURGERY,3799,42444,33988,32836,27827
J82192,ST LUKES SURGERY,12793,59235,42391,38216,35599
J82194,MILTON PARK PRACTICE,7061,41608,33467,32235,28257
J82195,SOUTHWOOD PRACTICE,6374,56181,44524,38581,35260
J82196,THE HOMEWELL PRACTICE,11539,38597,32863,30663,27254
J82197,BENTLEY VILLAGE SURGERY,3427,64953,47993,43008,39727
J82198,THE WELLINGTON PRACTICE,3147,41831,38686,32496,26796
J82199,DR LAWSON & PARTNERS,15719,38978,31818,30843,25564
J82201,THE GRANGE SURGERY,7583,52414,39959,38783,36542
J82203,REGENTS PARK SURGERY,5727,40048,33017,31564,26161
J82206,MONTEAGLE SURGERY,5847,63906,45917,40972,38276
J82207,HILL LANE SURGERY,8078,46987,34970,34727,29036
J82208,ST.PETERS SURGERY,5168,38971,32432,31148,26758
J82210,THE ELMS PRACTICE,9161,41185,34981,34130,30178
J82212,THE EASTNEY PRACTICE,4820,43478,34743,34015,29813
J82213,BROOK HOUSE SURGERY,4478,36641,31501,29730,24478
J82214,WHITCHURCH SURGERY,5553,56363,43608,40781,37342
J82215,LEE-ON-THE-SOLENT HEALTH CENTRE,6518,50403,38294,36918,34731
J82216,BROOK LANE SURGERY,11474,58167,43308,39310,37161
J82217,HOMELESS HEALTHCARE TEAM,504,37536,30038,29238,23012
J82218,CHINEHAM MEDICAL PRACTICE,11596,60202,45931,40973,37143
J82220,ROOKSDOWN PRACTICE,6209,48717,39615,35631,31013
J82605,WALNUT TREE SURGERY,3391,43858,31870,32611,27112
J82609,QUEENSWOOD SURGERY,4544,47249,37237,35133,31868
J82619,PORTSWOOD SOLENT SURGERY,4949,43614,33514,32475,26490
J82622,LADIES WALK PRACTICE,8412,40220,32692,31308,27000
J82625,BOUNDARIES SURGERY,3577,59805,45940,42924,39891
J82628,CRONDALL NEW SURGERY,4599,65594,50796,43621,40530
J82629,DERRY DOWN CLINIC,2691,56025,42946,39173,35689
J82630,NORTH CAMP SURGERY,4648,51288,40668,36237,32677
J82631,BARGATE MEDICAL CENTRE,4227,40649,31833,32292,26165
J82633,RIVERSIDE PARTNERSHIP,5759,50115,39942,36928,33461
J82639,KINGSCLERE HEALTH CENTRE,5564,58420,45570,41163,38873
J82640,HORNDEAN SURGERY,4770,52652,40033,37498,35066
J82646,PARK LANE MEDICAL CENTRE,5194,35862,31802,29065,25138
J82648,MANOR WAY SURGERY,4793,49750,38061,36616,34320
J82650,MIDDLE PARK MEDICAL CENTRE,2961,34641,31356,28498,24419
J82663,HIGHFIELD HEALTH,4126,47136,35614,34642,28769
J82669,ROWNER HEALTH CENTRE,6877,41253,34264,31773,26716
J82688,BEGGARWOOD SURGERY,6985,66561,48666,40996,38036
J83001,MERCHISTON SURGERY,14079,42220,32569,30954,28462
J83002,WESTROP SURGERY,10123,44412,35903,32689,30572
J83003,HARCOURT MEDICAL CENTRE,11758,43300,34807,31751,28683
J83004,WHITEPARISH SURGERY,6793,53116,39806,36938,34056
J83005,BARCROFT MEDICAL CENTRE,10441,49880,38447,31912,28966
J83006,PURTON SURGERY,9425,50260,38264,34007,31993
J83007,HATHAWAY SURGERY,16050,46365,37053,31998,28915
J83008,LOVEMEAD GROUP PRACTICE,17264,41563,33031,30170,26471
J83009,RIDGEWAY VIEW FAMILY PRACTICE,11621,45819,34924,32438,30413
J83010,PORCH SURGERY,11739,43634,35099,31983,29062
J83011,GIFFORDS PRIMARY CARE CTR,14166,41432,33270,30219,27029
J83013,BOX SURGERY,6603,46104,37670,33609,30173
J83014,CASTLE PRACTICE,11221,53416,40864,33335,29703
J83016,ADCROFT SURGERY,13593,41248,32871,29957,26120
J83017,PEWSEY SURGERY,6609,45094,36330,33770,30987
J83018,AVENUE SURGERY,16279,39394,32124,30298,26413
J83019,THE ORCHARD PARTNERSHIP,10366,46802,36160,33038,30283
J83020,ST ANN STREET SURGERY,8089,44836,35880,32522,29518
J83021,SALISBURY MEDICAL PRACTICE,17525,42412,34196,30957,27791
J83022,OLD TOWN SURGERY,8629,44205,35349,32605,28501
J83023,AVON VALLEY PRACTICE,6225,46815,39017,32948,30153
J83024,PRIORY ROAD MEDICAL CENTRE,8479,32783,27355,26276,21685
J83025,GREAT WESTERN SURGERY,5602,37541,30137,28686,24597
J83026,ENDLESS STREET SURGERY,8770,46928,36685,33404,30680
J83027,HAWTHORN MEDICAL CENTRE,12050,35659,28484,27746,23507
J83028,BRADFORD ROAD MEDICAL CTR,10636,40600,32491,29799,25870
J83029,TINKERS LANE SURGERY,8815,44845,36097,32743,29127
J83030,BRADFORD-ON-AVON AND MELKSHAM HEALTH,21152,45376,35681,33036,29093
J83031,MOREDON MEDICAL CENTRE,11543,39150,30787,29358,24578
J83032,THREE SWANS SURGERY,8674,43396,35092,31841,28789
J83033,WHALEBRIDGE PRACTICE,9808,36122,29217,27980,23274
J83034,LANSDOWNE SURGERY,7683,41767,33605,30797,27541
J83035,ABBEY MEADS MEDICAL PRACT,19526,43770,34538,30893,25196
J83036,ASHINGTON HOUSE SURGERY,10390,43780,35998,31737,26582
J83037,MARLBOROUGH SURGERY,11929,44766,35796,34268,31542
J83038,KINGSWOOD SURGERY,9518,31781,26753,26451,21111
J83039,NORTHLANDS SURGERY,10745,43442,34241,30800,26918
J83040,WHITE HORSE HEALTH CENTRE,19450,40393,31002,29483,26196
J83041,MALMESBURY PRIMARY CARE CENTRE,15299,51115,40922,35027,32117
J83042,ROWDEN SURGERY,15754,45349,36236,31616,28474
J83043,DOWNTON SURGERY,6745,48408,37404,34700,30678
J83044,WIDBROOK MEDICAL PRACTICE,5722,40089,32153,29567,25588
J83045,RAMSBURY SURGERY,8798,48590,38851,35870,33477
J83046,SPA MEDICAL CENTRE,10885,41994,33714,30502,27338
J83047,ELDENE SURGERY,7890,38658,31556,29736,25795
J83048,ST MELOR HOUSE SURGERY,5111,49470,38178,31706,28765
J83049,SOUTHBROOM SURGERY,11458,41838,33814,30908,27629
J83050,PATFORD HOUSE SURGERY PARTNERSHIP,8636,46156,36240,32260,28840
J83052,MILLSTREAM MEDICAL CENTRE,5733,43832,35230,31992,28981
J83053,ST.JAMES SURGERY,6622,41613,33586,30771,27468
J83054,THE HERMITAGE SURGERY,4399,43489,34307,31962,27882
J83055,NEW COURT SURGERY,9242,44876,36109,32744,29101
J83056,MARKET LAVINGTON SURGERY,5557,45214,36835,33025,30064
J83057,NORTH SWINDON PRACTICE,12443,46893,35763,32413,27430
J83058,TISBURY SURGERY,3672,42298,33388,32907,29798
J83059,THE LAWN MEDICAL CENTRE,6982,43094,33881,31820,27825
J83060,MERE SURGERY,4424,41172,32435,30950,28475
J83062,WILTON HEALTH CENTRE,3250,43114,34003,32048,29144
J83063,TAW HILL MEDICAL PRACTICE,12073,56400,42873,37587,29979
J83064,RIDGE GREEN MEDICAL PRACTICE,10266,46379,37693,32496,27402
J83601,BURBAGE SURGERY,3396,50123,38068,35173,33348
J83603,JUBILEE FIELD SURGERY,4553,54700,41691,35481,33310
J83609,CRICKLADE SURGERY,2640,47052,38303,34194,32951
J83615,OLD SCHOOL HOUSE SURGERY,3575,52156,39251,36013,34194
J83618,TOLSEY SURGERY,3414,51518,39581,34997,31029
J83619,COURTYARD SURGERY,2657,44938,36010,32372,29630
J83625,LODGE SURGERY,8256,49237,38210,32440,29538
J83629,SILTON SURGERY,1934,42358,33465,31144,28204
J83630,HINDON SURGERY,2150,41423,32664,31584,28926
J83632,CROSS PLAIN SURGERY,3484,49360,39944,32492,29440
J83633,VICTORIA CROSS SURGERY,6841,41010,32423,30776,26681
J83636,BEVERSBROOK MEDICAL CENTRE,6342,43490,34462,30818,26921
J83642,SMALLBROOK SURGERY,4225,39506,32162,30324,26462
J83643,BOURNE VALLEY PRACTICE,3001,53335,40835,33356,29731
J83644,ELDENE HEALTH CENTRE,2494,39438,31931,30006,26135
J83645,PHOENIX SURGERY,5010,40539,32845,30097,25160
J83646,PARK LANE PRACTICE,6500,38779,30720,29259,24891
J83649,CORNERSTONE PRACTICE,1602,45312,34765,32160,29849
J84003,VENTNOR MEDICAL CENTRE,5034,33732,29954,28252,23592
J84004,EAST COWES MEDICAL CENTRE,8322,36485,31032,29833,24877
J84005,ESPLANADE SURGERY,9937,36183,30897,29687,25490
J84007,ST.HELENS MEDICAL CENTRE,6145,40809,32590,32305,30757
J84008,ARGYLL HOUSE,4280,37083,31597,29993,25863
J84010,SHANKLIN MEDICAL CENTRE,11207,33340,29688,28131,24878
J84011,CARISBROOKE HEALTH CENTRE,10483,39169,31841,30246,26792
J84012,TOWER HOUSE SURGERY,10438,36105,30775,29499,25304
J84013,SANDOWN HEALTH CENTRE,11825,33772,29321,27961,23867
J84014,THE DOWER HOUSE,12491,37691,31175,29371,25799
J84015,COWES HEALTH CENTRE,15083,40438,33220,32339,28976
J84016,SOUTH WIGHT MEDICAL PRACTICE,5705,40579,32784,31870,28352
J84017,MEDINA HEALTHCARE,8971,39302,32213,30773,26930
J84018,GROVE HOUSE SURGERY,3574,33515,29860,28139,23480
J84019,BROOKSIDE HEALTH CENTRE,10676,36142,31549,29257,26744
J84020,BEECH GROVE SURGERY,4950,34315,29623,28319,24412
J84602,GARFIELD ROAD SURGERY,2735,36687,31170,29822,25697
K81001,THE WATERFIELD PRACTICE,11959,52403,41706,37667,33391
K81002,EASTFIELD HOUSE SURGERY,12494,53042,40357,36736,33677
K81003,SWALLOWFIELD MEDICAL PRACTICE,11459,60018,48643,41957,38829
K81004,TILEHURST SURGERY,13511,47255,39431,35070,31219
K81005,WEXHAM ROAD SURGERY,4217,45037,37557,29633,24245
K81006,THE SANDHURST GROUP PRACTICE,19751,58815,45026,40016,36240
K81007,LONDON STREET SURGERY,4492,46286,37506,34013,27003
K81010,KINGS CORNER SURGERY,7467,70994,49139,47742,44030
K81012,THE BOAT HOUSE SURGERY,10958,66686,49947,44001,41933
K81014,BALMORE PARK SURGERY,16095,60350,47007,42201,38078
K81015,WOODLANDS PARK SURGERY,3094,58248,44610,40837,38354
K81017,FALKLAND SURGERY,14258,57675,42472,38287,35815
K81018,LINDEN MEDICAL CENTRE,9613,59431,44982,40597,36527
K81019,ROSS ROAD MEDICAL CENTRE,2729,57245,44418,39362,34616
K81020,CLAREMONT HOLYPORT SURGERY,17772,59647,45260,41258,36837
K81021,DATCHET HEALTH CENTRE,10389,54472,43593,40178,35316
K81022,WOKINGHAM MEDICAL CENTRE,23094,65542,50341,43666,40252
K81023,HEATH HILL SURGERY,7174,66095,46239,42476,40244
K81024,LANGLEY HEALTH CENTRE,17063,47026,39722,33499,27449
K81025,FINCHAMPSTEAD PRACTICE,15260,74157,51433,46005,43709
K81026,CHATHAM STREET SURGERY,7330,46115,37097,33606,26986
K81027,MORTIMER SURGERY,11798,59264,46563,40496,37275
K81028,MAGNOLIA HOUSE SURGERY,9179,71421,49234,47753,43687
K81030,RINGMEAD MEDICAL PRACTICE,15558,50381,41386,36942,32765
K81032,BOUNDARY HOUSE SURGERY,8691,50287,40699,36739,32402
K81034,CROSBY HOUSE SURGERY,11131,44027,37764,28662,22760
K81036,THE CEDARS SURGERY,10564,58192,44275,40094,35837
K81039,THE AVENUE MEDICAL CENTRE,6766,40304,35977,32144,25923
K81040,MILMAN ROAD SURGERY DR LISTER,9736,44045,37284,32805,26232
K81041,EMMER GREEN SURGERY,9304,60237,46272,42231,39020
K81042,COOKHAM MEDICAL CENTRE,7701,62465,46289,45099,41816
K81043,HERSCHEL MEDICAL CENTRE,12690,45409,38148,30752,24771
K81044,MELROSE SURGERY DR FAB WILLIAMS,1818,48238,38656,34234,27757
K81045,PARKSIDE PRACTICE,13837,55232,43940,37803,33579
K81046,LEE HOUSE SURGERY,7341,61906,49197,42725,38190
K81047,BROOKSIDE PRACTICE,26554,62491,48542,41408,36812
K81048,LONG BARN LANE SURGERY,5551,41903,36524,31542,25167
K81050,THE DOWNLAND PRACTICE,10895,64249,48956,41724,39882
K81051,WOODLEY PRACTICE,11009,57380,46024,39667,35661
K81052,LAMBOURN SURGERY,6491,47741,39874,36629,33346
K81055,WARGRAVE PRACTICE,6690,64593,46376,45712,43212
K81056,WESTWOOD ROAD SURGERY,5200,47518,39638,34823,30718
K81057,HUNGERFORD SURGERY,7520,51607,39451,36954,33335
K81059,THE GAINSBOROUGH PRACTICE,9996,57975,44838,40490,36745
K81060,BINFIELD SURGERY,10048,65789,47699,42043,38551
K81061,NORTHCROFT SURGERY,8824,50721,39488,36433,33221
K81062,WESTERN ELMS SURGERY,15774,45639,36750,33713,27687
K81063,ST MARY'S ROAD SURGERY,11818,51115,39575,36357,32827
K81065,WHITLEY VILLA SURGERY,5733,46583,38445,34153,27565
K81066,THE SYMONS MEDICAL CENTRE,11989,60900,45266,41003,37009
K81067,CIRCUIT LANE SURGERY,10358,44423,37649,34120,29047
K81068,SHEET STREET SURGERY,9774,61320,48805,42685,38048
K81069,LODDON VALE PRACTICE,15517,60085,48235,40779,37516
K81070,TWYFORD SURGERY,12514,68951,48417,44667,42017
K81072,LONDON ROAD SURGERY,2444,51223,40473,34609,29051
K81073,THATCHAM HEALTH CENTRE,18478,55764,41688,37029,33790
K81074,CLARENCE MEDICAL CENTRE,15407,59456,46712,41819,36723
K81075,FARNHAM ROAD PRACTICE,23782,44765,37512,30945,24813
K81076,GREEN MEADOWS SURGERY,10020,63438,49393,44404,40340
K81077,THEALE MEDICAL CENTRE,10721,53668,42388,37914,34404
K81078,GROVELANDS MEDICAL CENTRE,14337,45261,37376,33760,28637
K81080,THE NEW SURGERY,6651,68183,46414,43104,42401
K81081,ABBEY MEDICAL CENTRE,2287,46595,37366,34259,27611
K81082,THE VILLAGE MEDICAL CENTRE,13764,46892,38883,32158,26357
K81083,BHARANI MEDICAL CENTRE,13055,44863,37522,30059,24475
K81084,ROSEMEAD SURGERY,5747,67509,47851,44368,40852
K81085,SHREEJI MEDICAL CENTRE,6115,44787,38037,29447,23491
K81086,MANOR PARK MEDICAL CENTRE,10246,44897,38291,29693,23690
K81087,EASTHAMPSTEAD SURGERY,5261,47151,39324,35529,31380
K81089,RAGSTONE ROAD SURGERY,3386,44757,37725,30307,24604
K81092,WOOSEHILL PRACTICE,11790,69864,51978,45353,42410
K81094,GREAT HOLLANDS PRACTICE,3759,51502,41918,36947,32833
K81097,REDWOOD HOUSE SURGERY,6196,58921,44796,40727,37957
K81100,PEMBROKE SURGERY,5505,50730,40203,35403,29102
K81101,MILMAN ROAD SURGERY DR KUMAR,6853,45858,38389,33979,28360
K81102,BURDWOOD SURGERY,10044,59966,43783,38349,35443
K81103,CHAPEL ROW SURGERY,7556,62103,44937,39622,36789
K81605,UNIVERSITY MEDICAL CENTRE,19079,50015,40334,35515,29315
K81607,CORDWALLIS ROAD SURGERY,3522,55012,43255,38581,33716
K81608,DR NABI,5235,45509,37848,30522,24791
K81610,FOREST END MEDICAL PRACTICE,11592,50317,41194,36926,32592
K81613,KENNET SURGERY,4469,48817,39183,33676,27697
K81616,KUMAR MEDICAL CENTRE,4497,45182,38086,29962,24337
K81622,WILDERNESS PRACTICE,2036,57839,45164,38681,34346
K81630,SOUTH MEADOW SURGERY,12746,54324,43928,40011,34970
K81633,SOUTH READING SURGERY,8003,49479,41128,35116,30150
K81636,79 RUSSELL STREET - DR SWAMI,6503,50219,40453,36086,30546
K81638,BURMA HILL PRACTICE,1866,61867,48183,42118,38249
K81640,ELDON ROAD SURGERY,2421,49431,39112,34399,27894
K81644,TILEHURST VILLAGE SURGERY,12092,49285,40472,35870,31633
K81645,240 WEXHAM ROAD,4442,44983,37534,29681,24390
K81647,PEPPARD ROAD SURGERY,2212,57733,45157,41429,37461
K81651,MELROSE SURGERY DR DEAN,5738,48536,38963,34473,28071
K81655,RADNOR HOUSE SURGERY,2703,63773,48251,44395,40348
K81656,CROWN WOOD MEDICAL CENTRE,4806,50801,41487,37092,32720
K81657,EVERGREEN PRACTICE,4005,48731,39819,35923,31424
K81667,TAPLOW HEALTH CENTRE,3674,52759,43342,38305,33773
K82001,RECTORY MEADOW SURGERY,8905,68580,48337,45077,42486
K82003,WOLVERTON HEALTH CENTRE,14984,38889,33136,32256,25785
K82004,AMERSHAM HEALTH CENTRE,12748,69428,47503,45259,41969
K82005,HAWTHORNDEN SURGERY,6739,57083,43802,41972,40132
K82006,IVER MEDICAL CENTRE,9618,54720,43713,38052,34155
K82007,THE SWAN PRACTICE,18960,54891,42383,37991,33942
K82008,THE HALL PRACTICE,9426,72025,50066,47380,45927
K82009,STONY MEDICAL CENTRE,11508,47975,37737,34386,30862
K82010,TOWER HOUSE SURGERY,9281,46510,38862,34092,29490
K82011,MILLBARN MEDICAL CENTRE,7527,68913,50326,48117,46407
K82012,HIGHFIELD SURGERY,5986,63355,46713,42394,40139
K82013,THE RED HOUSE SURGERY,13770,42313,35827,32921,27185
K82014,OAKFIELD SURGERY,4992,48017,38249,34527,31048
K82015,PARKSIDE MEDICAL CENTRE,10249,42395,36284,33329,28033
K82016,NEWPORT PAGNELL MED.CTR.,18637,49797,39198,36944,33248
K82017,DESBOROUGH SURGERY,10761,52413,41369,36840,33190
K82018,MEADOWCROFT SURGERY,13846,43942,36251,32323,27515
K82019,THE MANDEVILLE PRACTICE,16902,44244,36587,32653,28367
K82020,CHILTERN HOUSE MED CENTRE,9528,55258,43349,38996,35707
K82021,THE CROSS KEYS PRACTICE,14453,57227,45097,41512,39522
K82022,KINGSWOOD SURGERY,9937,45515,38038,33410,28238
K82023,"THE DOCTORS HOUSE, MARLOW MEDICAL GROUP",27548,57963,45191,43334,39728
K82024,DR FIRTH AND PARTNERS,10487,51990,41993,37437,34008
K82025,SOVEREIGN MEDICAL CENTRE,10707,45043,37562,33767,27954
K82026,WHADDON HOUSE SURGERY,11579,43841,37334,33837,28654
K82027,PURBECK HEALTH CENTRE,6823,40424,35649,32084,25714
K82028,HADDENHAM MEDICAL CENTRE,7936,56245,45468,41789,40767
K82029,CHERRYMEAD SURGERY,10037,54684,42259,38517,34857
K82030,WYE VALLEY SURGERY,10126,45695,37961,33265,28482
K82031,THREEWAYS,6107,55089,43562,39805,36065
K82032,OAKRIDGE PARK MEDICAL CENTRE,12408,43176,36732,33396,27593
K82033,BURNHAM HEALTH CENTRE,18240,50550,42070,37179,32443
K82034,WELLINGTON HOUSE SURGERY,9078,55995,44790,40813,39164
K82035,THE JOHN HAMPDEN SURGERY,3342,62423,47861,43659,42750
K82036,RIVERSIDE SURGERY,9926,46138,38283,33583,28860
K82037,WATER MEADOW SURGERY,12167,52857,42210,38001,34358
K82038,POPLAR GROVE PRACTICE,17971,47786,38067,34393,30711
K82039,BEDFORD STREET SURGERY,11406,46746,39017,34418,28588
K82040,WHITEHILL SURGERY,13191,47036,37512,33828,29398
K82042,WHITCHURCH SURGERY,4123,58672,44800,38861,35957
K82043,NORDEN HOUSE SURGERY,9445,52357,41853,38394,36195
K82044,CARRINGTON HOUSE SURGERY,9844,48914,39708,34948,30496
K82045,SOUTHMEAD SURGERY,6523,57665,46480,43104,39427
K82046,THE SIMPSON CENTRE,16659,67569,50536,46880,44491
K82047,TRINITY HEALTH,11353,54388,43568,40688,37574
K82048,STOKENCHURCH MEDICAL CTRE,6555,52673,42960,37957,35348
K82049,HUGHENDEN VALLEY SURGERY,12540,62019,48385,43222,42044
K82050,WATER EATON HEALTH CENTRE,6296,35144,32031,30390,22203
K82051,THE MISBOURNE SURGERY,12034,66763,48906,46303,44620
K82053,PRIORY SURGERY,12471,48312,39416,34699,30083
K82054,ASHFIELD MEDICAL CENTRE,12420,39717,34608,30410,22905
K82055,DENHAM MEDICAL CENTRE,8942,53458,42394,38354,35018
K82057,COBBS GARDEN SURGERY,8492,55634,42948,40411,35776
K82058,GLADSTONE ROAD SURGERY,5197,50946,41416,37106,33441
K82059,WESTFIELD ROAD SURGERY,5644,40118,34544,31851,25432
K82060,NEATH HILL HEALTH CENTRE,4081,44149,37215,33452,27336
K82061,ASHCROFT SURGERY,4085,54664,43323,39722,35743
K82062,DRAYTON ROAD SURGERY,2854,37765,33408,31213,23784
K82064,FISHERMEAD MEDICAL CENTRE,6435,39340,34309,30126,22727
K82065,CTRL.MILTON KEYNES MED.CT,17067,40334,35586,31870,24225
K82066,POUND HOUSE SURGERY,7083,55402,42754,40730,37832
K82067,HILLTOPS MEDICAL CENTRE,15818,52476,42168,37106,30944
K82068,WADDESDON SURGERY,5268,58102,45045,39281,35969
K82069,VERNEY CLOSE SURGERY,8743,53181,42201,38209,34031
K82070,STEWKLEY ROAD SURGERY,4907,54703,43424,39806,35811
K82073,WESTONGROVE PARTNERSHIP,27613,58140,43163,39647,37077
K82074,KINGFISHER SURGERY,5618,49156,39052,36227,32088
K82076,WATLING VALE MEDICAL CTR.,12879,56126,44826,37769,32264
K82078,DR ALLAN AND PARTNERS,8729,72044,50304,47426,46031
K82079,EDLESBOROUGH SURGERY,7471,54975,42603,40433,37111
K82603,CRESSEX HEALTH CENTRE,8232,45466,37645,33158,28175
K82610,THE GROVE SURGERY,6417,38528,33962,30023,22459
K82615,WALNUT TREE HEALTH CENTRE,10561,53575,42408,37771,31707
K82617,THE STONEDEAN PRACTICE,6776,48118,37561,34475,30978
K82618,PROSPECT HOUSE SURGERY,3491,63334,48435,43974,42757
K82621,LITTLE CHALFONT SURGERY,5456,68054,46951,45652,43417
K82631,MILTON KEYNES VILLAGE SURG,13918,57418,43864,37502,31456
K82633,WESTCROFT HEALTH CENTRE,13440,59164,47130,38328,33071
K83002,DR WILCZYNSKI & PARTNERS,47636,37938,29697,27381,23585
K83003,QUEENSVIEW MEDICAL CENTRE,8425,35474,28289,26670,23511
K83004,BRACKLEY HEALTH CENTRE,4670,46469,36622,33070,30170
K83005,DR WAINWRIGHT & PARTNERS,12132,33408,28013,25924,21887
K83006,HEADLANDS SURGERY,10087,36450,28840,27562,24215
K83007,DR WINGFIELD & PARTNERS,11929,38487,29388,28526,25695
K83008,THE PINES SURGERY,8305,37715,29289,27832,25747
K83009,MOULTON SURGERY,11003,41055,31042,30007,28241
K83010,DELAPRE MEDICAL CENTRE,17136,42724,33048,30194,25725
K83011,THE REDWELL MEDICAL CENTRE,12097,35819,28867,27146,23217
K83012,KING EDWARD ROAD SURGERY,11297,38038,29932,28071,24216
K83013,ESKDAILL MEDICAL CENTRE,12711,35860,28479,27076,23761
K83014,LEICESTER TCE H/CARE CTR.,13956,35643,28168,26833,22765
K83015,DANETRE MEDICAL PRACTICE,12753,39715,31486,29086,26420
K83017,WANSFORD,6957,50210,39055,36723,33185
K83018,SPRINGFIELD SURGERY,9221,46767,37035,33254,30419
K83019,THE LONG BUCKBY PRACTICE,5723,49659,36963,33727,31924
K83020,RILLWOOD MEDICAL CENTRE,3417,35926,28878,25935,21319
K83021,ROTHWELL MEDICAL CENTRE,20421,38384,29442,28535,26176
K83022,TOWCESTER MEDICAL CENTRE,8276,43662,35734,32494,29533
K83023,OUNDLE,10838,48337,36005,33876,33156
K83024,DR HANSPAUL & PARTNERS,10761,37990,28980,28246,25395
K83025,THE MOUNTS MEDICAL CENTRE,15495,35159,27824,26465,22087
K83026,DR CRAIG & PARTNERS,16755,34176,27895,26241,22236
K83027,LANGHAM PLACE SURGERY,9668,35201,27826,26574,22603
