PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
K83037,DR SPENCER & PARTNERS,12856,44635,34376,30529,29185
K83039,DRYLAND MEDICAL CENTRE,12559,41854,32387,28831,26630
K83040,WOODVIEW MEDICAL CENTRE,9693,43150,34633,27109,24176
K83041,ST LUKES PRIMARY CARE CENTRE,21638,45039,34010,30078,28018
K83042,PARK AVENUE MEDICAL CTR.,10104,43656,33923,29350,26217
K83043,ABINGTON MEDICAL CENTRE,14062,43742,34037,29193,25927
K83044,DR HOGG & PARTNERS,12102,43501,33205,30291,29422
K83047,ABBEY MEDICAL PRACTICE,16467,41654,32072,28423,25398
K83048,BROOK MEDICAL CENTRE,6556,42135,33652,27301,24784
K83049,WASHINGTON HOUSE SURGERY,8767,51259,37224,35261,31876
K83050,THE CRESCENT MEDICAL CTR.,3650,43750,33704,29989,25668
K83051,WEAVERS MEDICAL,16621,41472,32123,28577,26348
K83052,DR HILLIER AND PARTNERS,19695,54003,39844,35124,33905
K83053,CRICK MEDICAL PRACTICE,4747,49321,38240,35210,33237
K83055,WOOTTON MEDICAL CENTRE,6500,54451,41557,33791,30929
K83056,COUNTY SURGERY,3841,44007,33666,29965,25865
K83058,CLARENCE AVENUE SURGERY,4496,42743,32758,29248,26107
K83059,DR KHALID & PARTNERS,9223,41098,32848,28113,25617
K83064,THE SAXON SPIRES PRACTICE,14901,51206,38628,34265,32817
K83065,DR COTTERELL & PARTNERS,5762,47959,35961,33143,32062
K83066,GREENS NORTON & WEEDON MEDICAL PRACTICE,12659,48915,37859,35344,31725
K83068,DENTON VILLAGE SURGERY,5996,48492,37513,32613,31330
K83069,DR ALEXANDER,2367,43162,33004,29456,28169
K83070,BUGBROOKE MEDICAL PRACTICE,9701,47654,37102,32818,31533
K83076,JAMEEL,3817,43531,34657,28008,24878
K83077,GREENVIEW SURGERY,7262,43074,33280,29407,25879
K83079,DR MARATHE & PARTNER,4853,42338,32415,30719,28819
K83080,HIGHAM FERRERS SURGERY,5277,44151,33636,30914,29196
K83081,SUMMERLEE MEDICAL CENTRE,1111,41032,31995,29910,26571
K83601,EARLS BARTON MEDICAL CENTRE,5170,44123,34172,32440,30032
K83607,DR SUMIRA,1739,42624,33756,28981,26525
K83610,DANES CAMP MEDICAL CENTRE,8431,54166,40762,34622,31317
K83614,DR KUMAR & PARTNER STUDFALL MEDICAL CTR,4827,41516,32709,28759,26176
K83616,THE MEADOWS SURGERY,5227,47649,35818,32922,31695
K83618,DRS LAKHA & ABBAS,6272,43748,34924,27891,24956
K83619,PENVALE PARK MEDICAL CTR,4228,52417,39754,33628,30444
K83620,THE BROOK HEALTH CENTRE,8478,50712,38632,35804,32520
K83621,MAPLE ACCESS PARTNERSHIP LLP,6973,41672,32581,29351,23895
K83622,GREAT OAKLEY MEDICAL CENTRE,9900,46041,38187,29495,27534
K83625,DR OLIVER DK,4898,46600,35607,30892,30245
K84001,THE HART SURGERY,10420,62545,46322,42790,39346
K84002,DIDCOT HEALTH CENTRE PRACTICE,17141,63468,41358,37056,34790
K84003,ISLIP SURGERY,5873,65987,45140,39312,37517
K84004,DR ANSCOMBE AND PARTNERS,14847,61773,41657,35091,30292
K84005,KENNINGTON HEALTH CENTRE,6569,66328,44719,38250,36755
K84006,EYNSHAM MEDICAL GROUP,13670,57771,41908,37470,36581
K84007,TEMPLE COWLEY HEALTH CENTRE,7998,60137,40724,34473,29352
K84008,CHALGROVE & WATLINGTON SURGERIES,7443,57669,43749,40342,38240
K84009,BURY KNOWLE HEALTH CENTRE,15024,65886,44391,36942,33237
K84010,BAMPTON SURGERY,8165,56060,40321,36446,34109
K84011,SUMMERTOWN HEALTH CENTRE,15621,71227,53097,43806,39937
K84012,ELM TREE SURGERY,6653,55313,40582,35684,37124
K84013,ST. BARTHOLEMEW'S MEDICAL CENTRE,20244,63465,43897,37264,31622
K84014,MORLAND HOUSE SURGERY,10507,59505,42863,39807,36883
K84015,NETTLEBED SURGERY,3531,62730,46061,41530,38879
K84016,19 BEAUMONT STREET SURGERY,14508,59574,47026,42532,36819
K84017,WINDRUSH MEDICAL PRACTICE,14191,53997,38616,36097,34148
K84019,NEWBURY STREET PRACTICE,11379,56360,40617,37014,37072
K84020,SONNING COMMON HEALTH CTR,8517,65958,47264,43238,40325
K84021,BANBURY ROAD MEDICAL CENTRE,8057,70453,52753,43960,39374
K84022,EXETER SURGERY,4450,59249,39837,37078,34429
K84023,BERINSFIELD HEALTH CENTRE,4807,56277,41051,36741,35642
K84024,WINDRUSH SURGERY,7749,52369,35011,32404,29176
K84025,BOTLEY MEDICAL CENTRE,8810,70276,46963,39362,37960
K84026,JERICHO HEALTH CENTRE (KEARLEY),11115,67495,49416,43161,38594
K84027,MALTHOUSE SURGERY,18851,62174,42357,38301,35688
K84028,WEST BAR SURGERY,17051,53360,35816,33116,30100
K84030,WEST STREET SURGERY,7152,51077,39241,36382,34398
K84031,THE LEYS HEALTH CENTRE,10864,51549,36187,30998,25187
K84032,BARTLEMAS SURGERY,9151,61798,42582,36209,29806
K84033,CHURCH STREET PRACTICE,13007,56557,40765,37056,37135
K84034,CLIFTON HAMPDEN SURGERY,3271,57055,41338,36732,35516
K84035,THE BELL SURGERY,8907,62234,46259,42846,39418
K84036,MILL STREAM SURGERY,4758,64941,44189,39377,38134
K84037,WALLINGFORD MEDICAL PRACTICE,16400,61169,43431,38647,39052
K84038,MONTGOMERY HOUSE SURGERY,12432,64286,41429,36894,33982
K84039,WHITE HOUSE SURGERY,7405,51454,39487,36519,34636
K84040,HORSEFAIR SURGERY,17557,52392,35982,33273,30345
K84041,MARCHAM RD FAMILY HEALTH CENTRE,12104,61912,42633,38174,35999
K84042,WOODSTOCK SURGERY,9221,61402,43183,39948,37081
K84043,WOODLANDS MEDICAL CENTRE,10288,62306,41818,37526,35494
K84044,MANOR SURGERY,14399,66152,44763,37328,33486
K84045,GOSFORD HILL MEDICAL CENTRE,6907,59570,39649,36763,33960
K84046,WYCHWOOD SURGERY,5770,53619,41236,38650,35138
K84047,BURFORD SURGERY,6597,57697,40020,37679,34103
K84048,HOLLOW WAY MEDICAL CENTRE,8213,61407,41749,35152,29695
K84049,27 BEAUMONT STREET,6441,63339,46867,41769,36564
K84050,THE RYCOTE PRACTICE,11364,56629,41683,38112,36159
K84051,WHITE HORSE MEDICAL PRACTICE,10393,55402,40288,36333,36134
K84052,THE HEALTH CENTRE,12424,64339,41545,37047,34165
K84054,THE ABINGDON SURGERY,13092,61914,42235,38361,35663
K84055,DEDDINGTON HEALTH CENTRE,9499,59743,42635,39474,36819
K84056,CROPREDY SURGERY,3385,55775,40725,37514,35182
K84058,BLOXHAM SURGERY,7161,55238,41216,38070,37193
K84059,HIGHTOWN SURGERY,10410,54519,36992,34241,31532
K84060,ST. CLEMENT'S SURGERY,4416,61145,44007,38334,31377
K84062,WOODLANDS SURGERY,6853,52245,34694,32685,28695
K84063,EAST OXFORD HEALTH CENTRE,7766,61729,42583,36214,29984
K84065,SIBFORD SURGERY,2623,51976,40109,37278,36340
K84066,LUTHER STREET MEDICAL PRACTICE,404,55454,44183,40508,33828
K84071,RED CROSS ROAD SURGERY,9458,66629,47903,42155,41729
K84072,NUFFIELD HEALTH CENTRE,11906,53953,38531,36053,34123
K84073,VICTORIA HOUSE SURGERY,7448,65754,41753,37169,33928
K84074,GROVE MEDICAL CENTRE,4119,57138,40761,36816,36504
K84075,BROADSHIRES HEALTH CENTRE,9814,60773,40554,36059,32622
K84076,MARSTON MEDICAL CENTRE,4867,71478,47485,38343,34915
K84077,FERN HILL PRACTICE,4209,55493,40344,36382,36135
K84078,JERICHO HEALTH CENTRE (BOGDANOR),6461,58330,47389,43263,37171
K84079,LONG FURLONG MEDICAL CENTRE,8984,66999,43833,39891,37227
K84080,28 BEAUMONT STREET,4864,61028,46342,41456,35957
K84082,DR PANDHER & EVANS AND PARTNERS,7996,59775,40140,37690,35113
K84605,9 KING EDWARD STREET,4428,57927,45866,41614,35574
K84608,DONNINGTON HEALTH CENTRE (SALEEM),411,62274,42160,35586,30304
K84610,THE CHARLBURY MEDICAL CENTRE,5356,56017,41395,38127,36794
K84613,LANGFORD MEDICAL PRACTICE,9324,65878,42170,38015,35038
K84617,SOUTH OXFORD HEALTH CENTRE,3813,67664,46985,40414,35158
K84618,COGGES SURGERY,6900,54964,39192,36301,34988
K84620,WOOD FARM HEALTH CENTRE,1414,57952,40604,34970,29653
K84621,NORTH BICESTER SURGERY,4331,69242,43449,38807,35358
K84622,DEER PARK MEDICAL CENTRE,4220,56594,39621,36395,34010
K84624,OAK TREE HEALTH CENTRE,9318,68697,43636,39109,35856
L81002,THE VILLAGE SURGERY,3963,44108,34173,32229,29675
L81004,PORTISHEAD MEDICAL GROUP,18013,55907,40608,38303,36082
L81006,THE GREEN PRACTICE AT WHITCHURCH H C,3862,44738,34026,32371,28813
L81007,THE SOUTHVILLE SURGERY,8937,52779,37105,34535,30706
L81008,SHIREHAMPTON GROUP PRACTICE,10680,44415,33179,31257,26507
L81009,STOCKWOOD MEDICAL CENTRE,9242,43379,33214,32253,28215
L81010,HOPE HOUSE SURGERY,6560,44503,34671,32161,29271
L81012,MONTPELIER HEALTH CENTRE,18156,50689,37469,35011,28312
L81013,FISHPONDS FAMILY PRACTICE,12685,46911,35443,32418,28635
L81014,FROME VALLEY MEDICAL CENTRE,14513,52317,40229,36654,33145
L81015,SEYMOUR MEDICAL PRACTICE,12359,43272,32512,31122,25362
L81016,GRAHAM ROAD SURGERY,9518,41086,31640,31099,27489
L81017,WESTBURY ON TRYM PRIMARY CARE CENTRE,9228,64255,46153,41779,37904
L81018,THORNBURY HEALTH CENTRE - BURNEY,9172,54206,40465,37815,35388
L81019,CONCORD MEDICAL CENTRE,13756,55599,40789,37023,32569
L81020,WIDCOMBE SURGERY,6029,50781,40699,38274,33606
L81021,WINSCOMBE SURGERY,8948,49548,37398,34253,34977
L81022,HORFIELD HC,14875,48576,36115,32235,28179
L81023,EASTVILLE MEDICAL PRACTICE,8650,43389,32217,30531,26255
L81024,COURTSIDE SURGERY,14195,49482,36745,34098,30785
L81025,ST CHADS SURGERY,12517,45279,35338,32775,30287
L81026,CHRISTCHURCH FAMILY MEDICAL CENTRE,12452,50266,36892,34157,30709
L81027,BATHEASTON MEDICAL CENTRE,6060,55269,42615,39049,37162
L81028,NORTHVILLE FAMILY PRACTICE,5285,46389,34973,32618,28202
L81029,THREE SHIRES MEDICAL PRACTICE,9117,52780,40459,37261,34960
L81030,HARPTREE SURGERY,6575,53090,41026,36704,34551
L81031,THE ARMADA FAMILY PRACTICE,13693,44019,33442,32008,28365
L81032,THE WEDMORE PRACTICE,6853,46980,34290,31044,27698
L81033,NIGHTINGALE VALLEY PRACTICE,15816,49146,35259,32569,29724
L81034,NAILSEA FAMILY PRACTICE,11169,52032,38680,36508,34355
L81035,THE MALAGO SURGERY,9926,49251,35374,33249,29169
L81036,CONISTON MEDICAL PRACTICE,9794,50347,38921,33563,29693
L81037,BRADGATE SURGERY,9685,47087,36290,32101,28229
L81038,AIR BALLOON SURGERY,13483,45414,32695,31826,27646
L81039,OLDFIELD SURGERY,11918,48754,38411,35901,31610
L81040,CLEVEDON RIVERSIDE GROUP,9059,49284,36036,34780,32290
L81041,HILLVIEW FAMILY PRACTICE,6195,36020,28454,27514,22428
L81042,KENNEDY WAY SURGERY,11302,50025,37307,34561,31325
L81043,LONGTON GROVE SURGERY,6380,42907,33095,32146,29428
L81044,TUDOR LODGE SURGERY,10267,41971,32862,31570,28558
L81045,ST. AUGUSTINES SURGERY,9508,51414,39186,36191,34551
L81046,LEAP VALLEY MEDICAL CENTRE,10004,54420,39529,36000,32942
L81047,WEST WALK SURGERY,13177,50111,37413,34496,31139
L81049,NUMBER 18 SURGERY,6326,50299,39392,36494,32614
L81050,CLOSE FARM SURGERY,7163,48889,36544,34410,30584
L81051,NEW COURT SURGERY,10716,41502,31903,31582,27936
L81052,THE WILLOW SURGERY,11941,51756,37775,34713,31426
L81053,THE LENNARD SURGERY,7849,44024,33287,31218,27320
L81054,GRANGE ROAD SURGERY,10343,39862,31235,29572,24797
L81055,ORCHARD MEDICAL CENTRE,13459,46276,33886,32609,28261
L81056,LONG ASHTON SURGERY,6938,59964,43082,39727,38247
L81057,GAYWOOD HOUSE SURGERY,7639,50903,35405,33041,29904
L81058,THE MILTON SURGERY,9068,43381,33716,32206,29185
L81059,ELM HAYES SURGERY,8232,47010,36283,33135,30983
L81060,BACKWELL MEDICAL CENTRE,13488,56673,41820,38163,36143
L81061,THE WELLSPRING SURGERY,8141,41684,29887,30354,24925
L81062,ST GEORGE HEALTH CENTRE,10470,44978,32351,31533,27346
L81063,KINGSWOOD HEALTH CENTRE,11698,44962,33060,32248,27812
L81064,TEMPLE HOUSE PRACTICE,6839,50147,37609,35415,32827
L81065,COMBE DOWN SURGERY,8699,51222,40353,36617,33659
L81066,STAFFORD MEDICAL GROUP,11827,45226,35313,32917,29812
L81067,SOUTHMEAD & HENBURY FAMILY PRACTICE,11250,46740,35264,31887,27368
L81068,THE PULTENEY PRACTICE,11427,52378,41070,39493,34363
L81069,ST.MICHAEL'S SURGERY,7290,42459,33690,31183,26713
L81070,NEWBRIDGE SURGERY,7880,50924,40109,36654,32538
L81071,FAIRFIELD PARK HEALTH CENTRE,11506,51190,39376,37751,32755
L81072,CHEW MEDICAL PRACTICE,9098,54790,42338,37996,35775
L81073,WEST VIEW SURGERY,6958,50164,37690,35417,32905
L81074,YEO VALE MEDICAL PRACTICE,12058,51080,39028,35593,34603
L81075,THE OLD SCHOOL SURGERY,15835,50213,38073,35005,30682
L81077,SEA MILLS SURGERY,6427,51959,39727,35868,32412
L81078,GLOUCESTER ROAD MEDICAL CENTRE,13081,62009,44337,39669,35668
L81079,HANHAM HEALTH,21182,49717,36516,34576,30777
L81080,ST.JAMES'S SURGERY,9840,50649,39634,38037,32955
L81081,PEMBROKE ROAD SURGERY,12082,62689,45357,44420,37022
L81082,BEDMINSTER FAMILY PRACTICE,11456,50018,35839,33724,29453
L81083,HARTWOOD HEALTH CARE,7599,36160,28613,27650,22520
L81084,PRIORY SURGERY,8496,47588,35418,32275,28828
L81085,HEYWOOD FAMILY PRACTICE,6809,53997,40778,37246,34608
L81086,WRINGTON VALE MEDICAL PRACTICE,9407,53072,39753,36420,36249
L81087,BEECHWOOD MEDICAL PRACTICE,10622,45479,34155,31459,27628
L81088,LODGESIDE SURGERY,9662,44765,32918,31337,27177
L81089,LAWRENCE HILL HEALTH CENTRE,9631,41889,31161,31158,24749
L81090,THE FAMILY PRACTICE,13613,60795,45431,43503,36194
L81091,WHITELADIES MEDICAL GROUP,16428,62096,45654,43801,36696
L81092,THE EASTON FAMILY PRACTICE,5357,42531,32011,30954,24866
L81093,ST MARTINS SURGERY,5371,47005,34918,32049,28577
L81094,THE MERRYWOOD PRACTICE,6729,39088,29879,27366,23019
L81095,THE CREST FAMILY PRACTICE,6178,42122,31559,28745,24769
L81098,GREENWAY COMMUNITY PRACTICE,6924,49254,36493,33044,28682
L81099,RIDINGLEAZE MEDICAL CENTRE,6559,43545,33196,30752,25740
L81101,SOMERTON HOUSE SURGERY,6422,45222,35287,32690,30238
L81102,SUNNYSIDE SURGERY,6993,49852,36429,35104,32767
L81103,ST MARY STREET SURGERY,6882,53927,40264,37681,35344
L81106,THORNBURY HEALTH CENTRE - MALE,4938,54162,40450,37807,35372
L81108,CATHERINE COTTAGE,1693,52203,40650,40561,34268
L81112,BISHOPSTON MEDICAL PRACTICE,11871,65738,46979,42255,37989
L81116,THE GREEN PRACTICE,7363,49294,36040,34789,32284
L81117,PILNING SURGERY,4511,54488,41630,37251,33287
L81118,STOKE GIFFORD MEDICAL CENTRE,14256,52808,39620,36593,32238
L81119,CLARENCE PARK SURGERY,4869,42043,32836,31741,28363
L81120,BIRCHWOOD MEDICAL PRACTICE,6107,49023,35248,32523,29657
L81122,ST. MARY'S SURGERY,5177,51004,39619,35753,34533
L81123,HILLCREST SURGERY,6781,48334,37741,34066,31023
L81124,RIVERBANK MEDICAL CENTRE,9603,46442,35957,33185,30733
L81125,WELLS ROAD SURGERY,6832,49934,36244,33301,30307
L81127,ALMONDSBURY SURGERY,4829,55343,41536,37637,34180
L81128,AVONMOUTH MEDICAL CENTRE,2659,45161,33439,31700,27059
L81130,CADBURY HEATH HEALTHCARE,5892,49525,36424,34765,30719
L81131,FALLODON WAY MEDICAL CENTRE,8538,68609,48120,43165,39919
L81132,WESTFIELD SURGERY,4327,44673,34537,32214,29407
L81133,STUDENT HEALTH SERVICE,16285,57035,44447,43370,36480
L81134,THE OAKS MEDICAL PRACTICE,5129,49286,36400,34611,30582
L81600,HARBOURSIDE FAMILY PRACTICE,9409,55755,40577,38299,36022
L81617,UNIVERSITY MEDICAL CENTRE,11164,49490,40342,38638,33059
L81622,HELIOS MEDICAL CENTRE,3504,60049,44603,41001,37039
L81632,EMERSONS GREEN MEDICAL CENTRE,10427,58396,42245,37787,33986
L81633,52 CLIFTON DOWN ROAD,2799,60450,43707,43044,35908
L81635,WORLE MEDICAL PRACTICE,4022,43799,33894,32065,29481
L81637,GROSVENOR PLACE SURGERY,3046,53736,40784,38913,34198
L81642,WELLINGTON ROAD SURGERY,2342,50175,37334,34632,30825
L81643,THE CEDARS SURGERY,6733,43816,33964,32066,29427
L81644,RUSH HILL SURGERY,6344,48971,38636,34872,31328
L81648,THE MAYTREES PRACTICE,4226,43345,32291,30630,26055
L81649,BRADLEY STOKE SURGERY,15736,60600,43344,39281,33787
L81655,MONMOUTH SURGERY,3348,50074,39634,38319,32815
L81656,HOTWELLS SURGERY,2785,57052,42516,42938,34825
L81663,SNEYD PARK SURGERY,1620,51477,38811,35945,32118
L81669,MONKS PARK SURGERY,4807,47717,35712,32439,28201
L81670,LOCALITY HEALTH CENTRE,5088,36181,28323,27991,24462
L82001,LANDER MEDICAL PRACTICE,15716,45790,35477,33195,31213
L82002,HOMECROFT SURGERY,6259,40073,31203,29453,26859
L82003,PORT ISAAC SURGERY,8357,40753,32944,31458,29133
L82004,WADEBRIDGE & CAMEL ESTUARY PRACTICE,7467,40849,32719,31712,29345
L82006,PENRYN SURGERY,17904,41888,33207,31108,28411
L82007,MEDICAL CENTRE CAMELFORD (DR NASH),3035,39870,32254,30028,27882
L82008,STRATTON MEDICAL CENTRE,10953,38349,31872,29828,29296
L82009,CARNEWATER PRACTICE,10912,41214,32026,30128,27464
L82010,STILLMOOR HOUSE,10467,41074,31780,29916,27204
L82011,BRANNEL SURGERY,4795,38345,30484,29337,26296
L82012,TAMAR VALLEY HEALTH,15822,42563,33866,31462,28794
L82013,PERRANPORTH SURGERY,6948,43877,34795,31910,29731
L82014,TREVITHICK SURGERY,4531,37538,29883,28688,25639
L82015,CHACEWATER HEALTH CENTRE,5576,45265,35603,33254,32331
L82016,OAK TREE SURGERY,10764,39909,32126,30247,28370
L82017,ST MARY'S HEALTH CENTRE,2118,50185,37291,37293,28297
L82018,HELSTON MEDICAL CENTRE,13006,42818,32858,30725,28506
L82019,PARK MEDICAL CENTRE,7529,39387,31236,30109,26935
L82021,ALVERTON PRACTICE,6025,37482,30083,29387,26510
L82022,OLD BRIDGE SURGERY,9355,38889,31721,30538,28857
L82023,PETROC GROUP PRACTICE,15935,41513,33016,30284,28302
L82024,CLINTON ROAD SURGERY,4037,39775,31097,29662,26915
L82025,MEVAGISSEY SURGERY,4933,42203,32495,30858,30150
L82026,ST BLAZEY SURGERY,6319,39081,31078,30189,27595
L82028,THREE SPIRES MEDICAL PRACTICE,14318,45812,35550,33298,31287
L82029,NARROWCLIFF SURGERY,12044,41618,32191,30748,26994
L82030,LAUNCESTON MEDICAL CENTRE,17483,41723,32286,30656,27961
L82035,FOWEY RIVER PRACTICE,6875,39935,32109,30967,29249
L82036,BODRIGGY HEALTH CENTRE,10466,39801,31422,29170,26939
L82037,PENSILVA HEALTH CENTRE,4649,41914,33335,31374,29121
L82038,CAPE CORNWALL SURGERY,4656,40759,31829,29568,27631
L82039,LOSTWITHIEL SURGERY,4765,40133,31867,29222,27101
L82040,WOODLAND ROAD SURGERY,7560,39770,31429,30229,27243
L82041,POOL HEALTH CENTRE,11779,39350,30519,29013,26038
L82042,MANOR SURGERY,11306,39269,30693,29489,26721
L82043,QUAY LANE SURGERY,4389,47994,37338,33284,31607
L82044,VEOR SURGERY,7686,37486,29903,28678,25638
L82045,PROBUS SURGERY,8670,44056,34184,32006,30852
L82046,SALTASH HEALTH CENTRE,12807,44969,34532,33358,31070
L82047,MARAZION SURGERY,6759,41354,32747,30225,27884
L82048,ROSELAND SURGERIES,3549,45717,35235,33529,33509
L82049,FALMOUTH HEALTH CENTRE,8551,40307,32122,30409,27251
L82050,ROSEDEAN SURGERY,8718,39424,32011,30124,28247
L82051,CLAYS PRACTICE,10914,38944,30655,28981,26043
L82052,TRESCOBEAS SURGERY,9370,41560,33060,31240,28518
L82053,PENALVERNE SURGERY,5002,37513,29939,29238,26376
L82054,ST.AGNES SURGERY,7842,45266,35304,32458,31861
L82056,MULLION HEALTH CENTRE,7814,43430,33834,31219,29862
L82057,ST KEVERNE HEALTH CENTRE,2833,43209,33513,31008,29705
L82058,BOTTREAUX SURGERY,4977,38792,32060,30124,28075
L82059,MENEAGE STREET SURGERY,5907,42882,32703,30656,28450
L82061,CARNON DOWNS SURGERY,5199,46656,36724,34183,33593
L82066,PORT VIEW SURGERY,6479,45420,34781,33468,31202
L82068,PRAZE-AN-BEEBLE SURGERY,5545,42328,33315,30269,28169
L82070,SUNNYSIDE SURGERY,5997,37626,30098,29293,26481
L82611,WHEAL NORTHEY SURGERY,8784,40793,31978,30484,27749
L82617,PHOENIX SURGERY,6007,37424,29834,28704,25643
L82618,MEDICAL CENTRE CAMELFORD (DR GARROD),3055,40071,32465,30255,28091
L82620,HARRIS MEMORIAL SURGERY,5222,39892,31243,29465,26850
L82621,MILLBROOK SURGERY,2489,42101,32750,31971,29178
L82622,WESTOVER SURGERY,7786,40931,32619,31382,28111
L83002,DR WARD & PARTNERS,12376,43856,33637,31763,29351
L83003,QUEEN'S MEDICAL CENTRE,7368,40830,31726,30303,27875
L83004,KINGSTEIGNTON MEDICAL PRACTICE,10358,45048,34030,31979,30352
L83005,BARTON SURGERY,13002,41653,32991,32349,29243
L83006,ERNESETTLE PRIMARY CARE CENTRE,10573,37704,30042,29163,25577
L83007,SEATON & COLYTON MEDICAL PRACTICE,7453,43143,33176,32143,30454
L83008,PATHFIELDS PRACTICE,10206,42553,33204,31231,28525
L83009,BAMPTON SURGERY,3954,45045,35759,33037,31159
L83010,ASHBURTON SURGERY,6340,43027,33326,31916,29544
L83011,BUDLEIGH SALTERTON MEDICAL PRACTICE,8004,48529,35959,34725,33219
L83012,BRADWORTHY SURGERY,2797,39732,32183,29374,28090
L83013,BRUNEL MEDICAL PRACTICE,15605,41196,32568,30599,27071
L83014,MAYFIELD MEDICAL CENTRE,13761,40334,32206,30106,27474
L83015,OAKSIDE SURGERY,7192,37939,30000,29045,25903
L83016,ST THOMAS MEDICAL GROUP,34020,45866,34853,33422,29564
L83017,WATERSIDE PRACTICE,9970,37851,30043,29990,27962
L83018,BEAUMONT VILLA SURGERY,12575,37453,30005,30146,25362
L83019,ELM SURGERY,6109,41762,32573,30894,28460
L83020,AXMINSTER MEDICAL PRACTICE,11066,42355,33897,31485,30244
L83021,DEAN CROSS SURGERY,9713,48206,36917,34012,32392
L83022,DEN CRESCENT SURGERY,7375,42539,33027,31912,29659
L83023,MID DEVON MEDICAL PRACTICE,4878,45075,35295,32795,30469
L83024,BARNFIELD HILL SURGERY,7218,46713,35071,33615,29107
L83025,WALLINGBROOK HEALTH CENTRE,6538,42336,33815,31308,29696
L83026,TORRINGTON HEALTH CENTRE,5149,40713,32317,30046,28359
L83027,CROFT HALL MEDICAL PRACTICE,7878,38835,30873,30112,25432
L83028,ST NEOTS SURGERY,10043,39450,30702,29643,26270
L83029,SOUTHOVER MEDICAL PRACTICE,6111,39708,31404,30119,25977
L83030,NORTH ROAD WEST MED.CTR.,6725,38042,30676,30452,25531
L83031,KINGSKERSWELL & IPPLEPEN MED PRACTICE,10249,46200,35864,32795,31046
L83032,BARTON HEALTH CENTRE,10067,40867,32797,29868,26401
L83034,ALBANY SURGERY,9504,43848,33586,31869,29179
L83035,LITCHDON MEDICAL CENTRE,14453,42175,33055,30930,28913
L83036,TOPSHAM SURGERY,9649,50815,38467,35416,33494
L83037,CHARD ROAD SURGERY,8254,37818,29749,28446,25314
L83038,TAVYSIDE HEALTH CENTRE,8780,45162,34717,32929,30829
L83039,SOUTHWAY SURGERY,5322,40695,31895,30231,26993
L83040,PINHOE SURGERY,10775,51418,38219,34372,31868
L83041,WESTBANK PRACTICE,8139,49643,39037,34908,33384
L83042,ST LEONARDS PRACTICE,8635,48562,35890,34657,30329
L83043,LEATSIDE SURGERY,14015,43594,34824,33048,31337
L83044,BLACKDOWN PRACTICE,7335,47492,36411,33548,31486
L83045,BOVEY TRACEY & CHUDLEIGH PRACTICE,14400,46111,35541,33131,33100
L83046,DEVON SQUARE SURGERY,8552,43603,33446,31768,29101
L83047,EAST STREET SURGERY,5601,41054,32519,31215,29755
L83048,ROBOROUGH SURGERY,10121,45914,35207,32414,30073
L83049,MORETONHAMPSTEAD HEALTH CENTRE,3014,47237,36758,34551,31975
L83050,NORTHAM SURGERY,11325,39343,30883,30611,28864
L83051,CRICKETFIELD SURGERY,10431,44089,33733,31940,29362
L83052,CASTLE PLACE PRACTICE,15276,43460,33024,31037,28400
L83053,ROLLE MEDICAL PARTNERSHIP,11682,44695,34095,32381,30181
